,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
361,VACCINE VACCINE. TAKING CREDIT FOR EVERYTHING,0.0,0.0,0.0,0.0,0.0,0.0,VACCINE VACCINE. TAKING CREDIT FOR EVERYTHING,"[('VACCINE', 'PROPN'), ('VACCINE', 'PROPN'), ('.', 'PUNCT'), ('take', 'VERB'), ('CREDIT', 'PROPN'), ('for', 'ADP'), ('everything', 'PRON')]","{'PROPN': 3, 'PUNCT': 1, 'VERB': 1, 'ADP': 1, 'PRON': 1}",vaccine vaccine take credit,PROPN PROPN PUNCT VERB PROPN ADP PRON,1.0,vaccine vaccine take credit for,6,1,
362,i am locked out of twitter again @TheFlame1965 @BorchardtReal IM IN IOWA BOSS PREZ!!! CAN YOU HELP ME GET MY ACCOUNT BACK PLEASE? I HAVE TEXTNOW APP FOR PHONE AND THEY WON RECOGNIZE IT... PLEASE?,0.0,0.0,0.0,1.0,0.0,0.0,i am locked out of twitter again @TheFlame1965 @BorchardtReal IM IN IOWA BOSS PREZ!!! CAN YOU HELP ME GET MY ACCOUNT BACK PLEASE? I HAVE TEXTNOW APP FOR PHONE AND THEY WON RECOGNIZE IT... PLEASE?,"[('I', 'PRON'), ('be', 'AUX'), ('lock', 'VERB'), ('out', 'SCONJ'), ('of', 'ADP'), ('twitter', 'NOUN'), ('again', 'ADV'), ('@theflame1965', 'NOUN'), ('@BorchardtReal', 'PROPN'), ('I', 'PRON'), ('be', 'AUX'), ('in', 'ADP'), ('IOWA', 'PROPN'), ('BOSS', 'PROPN'), ('PREZ', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('can', 'AUX'), ('you', 'PRON'), ('help', 'VERB'), ('I', 'PRON'), ('get', 'VERB'), ('my', 'PRON'), ('account', 'NOUN'), ('back', 'ADV'), ('please', 'INTJ'), ('?', 'PUNCT'), ('I', 'PRON'), ('have', 'AUX'), ('textnow', 'VERB'), ('APP', 'PROPN'), ('for', 'ADP'), ('phone', 'NOUN'), ('and', 'CCONJ'), ('they', 'PRON'), ('won', 'AUX'), ('recognize', 'VERB'), ('it', 'NOUN'), ('...', 'PUNCT'), ('please', 'INTJ'), ('?', 'PUNCT')]","{'PRON': 6, 'AUX': 4, 'VERB': 5, 'SCONJ': 1, 'ADP': 2, 'NOUN': 5, 'ADV': 2, 'PROPN': 7, 'PUNCT': 6, 'INTJ': 2, 'CCONJ': 1}",lock twitter again @theflame1965 @borchardtreal im in iowa boss prez help get account back please textnow app phone recognize it ... please,PRON AUX VERB SCONJ ADP NOUN ADV NOUN PROPN PRON AUX ADP PROPN PROPN PROPN PUNCT PUNCT PUNCT AUX PRON VERB PRON VERB PRON NOUN ADV INTJ PUNCT PRON AUX VERB PROPN ADP NOUN CCONJ PRON AUX VERB NOUN PUNCT INTJ PUNCT,0.0,be lock of twitter again @theflame1965 @borchardtreal im in iowa boss prez can help get account back please have textnow app for phone and won recognize it ... please,26,10,twitter @theflame1965 @borchardtreal textnow
363,How can you lose to the WORST opp EVER,1.0,0.0,0.0,0.0,0.0,0.0,How can you lose to the WORST opp EVER,"[('how', 'ADV'), ('can', 'AUX'), ('you', 'PRON'), ('lose', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('bad', 'ADJ'), ('opp', 'NOUN'), ('ever', 'ADV')]","{'ADV': 2, 'AUX': 1, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1}",how lose bad opp ever,ADV AUX PRON VERB ADP DET ADJ NOUN ADV,0.0,how can lose to bad opp ever,2,0,
364,I hear we can only get together with six on Thanksgiving (six people) but if you have a funeral you can make it 30 so we are having a funeral for our pet turkey on Thursday friends and family invited.,0.0,0.0,0.0,1.0,0.0,0.0,I hear we can only get together with six on Thanksgiving (six people) but if you have a funeral you can make it 30 so we are having a funeral for our pet turkey on Thursday friends and family invited.,"[('I', 'PRON'), ('hear', 'VERB'), ('we', 'PRON'), ('can', 'AUX'), ('only', 'ADV'), ('get', 'VERB'), ('together', 'ADV'), ('with', 'ADP'), ('six', 'NUM'), ('on', 'ADP'), ('Thanksgiving', 'PROPN'), ('(', 'PUNCT'), ('six', 'NUM'), ('people', 'NOUN'), (')', 'PUNCT'), ('but', 'CCONJ'), ('if', 'SCONJ'), ('you', 'PRON'), ('have', 'VERB'), ('a', 'DET'), ('funeral', 'NOUN'), ('you', 'PRON'), ('can', 'AUX'), ('make', 'VERB'), ('it', 'PRON'), ('30', 'NUM'), ('so', 'ADV'), ('we', 'PRON'), ('be', 'AUX'), ('have', 'VERB'), ('a', 'DET'), ('funeral', 'NOUN'), ('for', 'ADP'), ('our', 'PRON'), ('pet', 'ADJ'), ('turkey', 'NOUN'), ('on', 'ADP'), ('Thursday', 'PROPN'), ('friend', 'NOUN'), ('and', 'CCONJ'), ('family', 'NOUN'), ('invite', 'VERB'), ('.', 'PUNCT')]","{'PRON': 7, 'VERB': 6, 'AUX': 3, 'ADV': 3, 'ADP': 4, 'NUM': 3, 'PROPN': 2, 'PUNCT': 3, 'NOUN': 6, 'CCONJ': 2, 'SCONJ': 1, 'DET': 2, 'ADJ': 1}",hear only get together six thanksgiving six people have funeral make 30 so have funeral pet turkey thursday friend family invite,PRON VERB PRON AUX ADV VERB ADV ADP NUM ADP PROPN PUNCT NUM NOUN PUNCT CCONJ SCONJ PRON VERB DET NOUN PRON AUX VERB PRON NUM ADV PRON AUX VERB DET NOUN ADP PRON ADJ NOUN ADP PROPN NOUN CCONJ NOUN VERB PUNCT,0.0,hear can only get together with six on thanksgiving six people but have funeral can make 30 so be have funeral for pet turkey on thursday friend and family invite,1,3,
365,:yt:,0.0,0.0,0.0,0.0,0.0,0.0,:yt:,"[(':', 'PUNCT'), ('yt', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1}",yt,PUNCT PROPN PUNCT,1.0,yt,0,2,yt
366,Loser,1.0,0.0,0.0,0.0,0.0,0.0,Loser,"[('Loser', 'PROPN')]",{'PROPN': 1},loser,PROPN,0.0,loser,0,0,
367,THANK GOD FOR PRES ELECT BIDEN,0.0,0.0,0.0,0.0,0.0,0.0,THANK GOD FOR PRES ELECT BIDEN,"[('thank', 'VERB'), ('GOD', 'PROPN'), ('for', 'ADP'), ('PRES', 'PROPN'), ('ELECT', 'PROPN'), ('BIDEN', 'NOUN')]","{'VERB': 1, 'PROPN': 3, 'ADP': 1, 'NOUN': 1}",thank god pres elect biden,VERB PROPN ADP PROPN PROPN NOUN,1.0,thank god for pres elect biden,6,0,pres
368,"Trump won, he is our President 2Terms, Stop the Steal",0.0,0.0,0.0,0.0,0.0,0.0,"Trump won, he is our President 2Terms, Stop the Steal","[('Trump', 'PROPN'), ('win', 'VERB'), (',', 'PUNCT'), ('he', 'PRON'), ('be', 'AUX'), ('our', 'PRON'), ('President', 'PROPN'), ('2term', 'NOUN'), (',', 'PUNCT'), ('stop', 'VERB'), ('the', 'DET'), ('Steal', 'PROPN')]","{'PROPN': 3, 'VERB': 2, 'PUNCT': 2, 'PRON': 2, 'AUX': 1, 'NOUN': 1, 'DET': 1}",trump win president 2term stop steal,PROPN VERB PUNCT PRON AUX PRON PROPN NOUN PUNCT VERB DET PROPN,1.0,trump win be president 2term stop steal,0,2,2term
369,Trump has never been to Epstein Island Biden has gone over twenty times,0.0,0.0,0.0,1.0,0.0,0.0,Trump has never been to Epstein Island Biden has gone over twenty times,"[('Trump', 'PROPN'), ('have', 'AUX'), ('never', 'ADV'), ('be', 'VERB'), ('to', 'ADP'), ('Epstein', 'PROPN'), ('Island', 'PROPN'), ('Biden', 'PROPN'), ('have', 'AUX'), ('go', 'VERB'), ('over', 'ADV'), ('twenty', 'NUM'), ('time', 'NOUN')]","{'PROPN': 4, 'AUX': 2, 'ADV': 2, 'VERB': 2, 'ADP': 1, 'NUM': 1, 'NOUN': 1}",trump never be epstein island biden go over twenty time,PROPN AUX ADV VERB ADP PROPN PROPN PROPN AUX VERB ADV NUM NOUN,0.0,trump have never be to epstein island biden have go over twenty time,0,0,epstein
370,"I hate Don, but I agree. It’s call China virus not COVID-19, blame the gov’t of China. #ChinaVirus",0.0,1.0,0.0,0.0,0.0,0.0,"I hate Don, but I agree. It’s call China virus not COVID-19, blame the gov’t of China. #ChinaVirus","[('I', 'PRON'), ('hate', 'VERB'), ('Don', 'PROPN'), (',', 'PUNCT'), ('but', 'CCONJ'), ('I', 'PRON'), ('agree', 'VERB'), ('.', 'PUNCT'), ('it', 'PRON'), ('be', 'AUX'), ('call', 'VERB'), ('China', 'PROPN'), ('virus', 'NOUN'), ('not', 'PART'), ('covid-19', 'NOUN'), (',', 'PUNCT'), ('blame', 'VERB'), ('the', 'DET'), ('gov’t', 'NUM'), ('of', 'ADP'), ('China', 'PROPN'), ('.', 'PUNCT'), ('#', 'SYM'), ('ChinaVirus', 'PROPN')]","{'PRON': 3, 'VERB': 4, 'PROPN': 4, 'PUNCT': 4, 'CCONJ': 1, 'AUX': 1, 'NOUN': 2, 'PART': 1, 'DET': 1, 'NUM': 1, 'ADP': 1, 'SYM': 1}",hate don agree call china virus not covid-19 blame gov’t china chinavirus,PRON VERB PROPN PUNCT CCONJ PRON VERB PUNCT PRON AUX VERB PROPN NOUN PART NOUN PUNCT VERB DET NUM ADP PROPN PUNCT SYM PROPN,0.0,hate don but agree ’s call china virus not covid-19 blame gov’t of china chinavirus,3,6,covid-19 gov’t chinavirus
371,"God Bless You President Trump and Our Beautiful First Lady, and your wonderful family!",0.0,0.0,0.0,0.0,0.0,0.0,"God Bless You President Trump and Our Beautiful First Lady, and your wonderful family!","[('God', 'PROPN'), ('Bless', 'PROPN'), ('you', 'PRON'), ('President', 'PROPN'), ('Trump', 'PROPN'), ('and', 'CCONJ'), ('our', 'PRON'), ('Beautiful', 'PROPN'), ('First', 'PROPN'), ('Lady', 'PROPN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('your', 'PRON'), ('wonderful', 'ADJ'), ('family', 'NOUN'), ('!', 'PUNCT')]","{'PROPN': 7, 'PRON': 3, 'CCONJ': 2, 'PUNCT': 2, 'ADJ': 1, 'NOUN': 1}",god bless president trump beautiful first lady wonderful family,PROPN PROPN PRON PROPN PROPN CCONJ PRON PROPN PROPN PROPN PUNCT CCONJ PRON ADJ NOUN PUNCT,1.0,god bless president trump and beautiful first lady and wonderful family,0,2,
372,BONE SPURS,0.0,0.0,0.0,0.0,0.0,0.0,BONE SPURS,"[('bone', 'VERB'), ('spurs', 'ADJ')]","{'VERB': 1, 'ADJ': 1}",bone spur,VERB ADJ,1.0,bone spur,2,0,
373,Thank you President Trump and First Lady Melania for being OUR PRESIDENT AND FIRST LADY GOD BLESS YOU BOTH Thanks for pardoning Corn and Cob,0.0,0.0,0.0,0.0,0.0,0.0,Thank you President Trump and First Lady Melania for being OUR PRESIDENT AND FIRST LADY GOD BLESS YOU BOTH Thanks for pardoning Corn and Cob,"[('thank', 'VERB'), ('you', 'PRON'), ('President', 'PROPN'), ('Trump', 'PROPN'), ('and', 'CCONJ'), ('First', 'PROPN'), ('Lady', 'PROPN'), ('Melania', 'PROPN'), ('for', 'ADP'), ('be', 'VERB'), ('our', 'PRON'), ('PRESIDENT', 'PROPN'), ('and', 'CCONJ'), ('first', 'ADJ'), ('LADY', 'PROPN'), ('GOD', 'PROPN'), ('BLESS', 'PROPN'), ('you', 'PRON'), ('both', 'CCONJ'), ('thank', 'NOUN'), ('for', 'ADP'), ('pardon', 'VERB'), ('Corn', 'PROPN'), ('and', 'CCONJ'), ('Cob', 'PROPN')]","{'VERB': 3, 'PRON': 3, 'PROPN': 11, 'CCONJ': 4, 'ADP': 2, 'ADJ': 1, 'NOUN': 1}",thank president trump first lady melania be president first lady god bless thank pardon corn cob,VERB PRON PROPN PROPN CCONJ PROPN PROPN PROPN ADP VERB PRON PROPN CCONJ ADJ PROPN PROPN PROPN PRON CCONJ NOUN ADP VERB PROPN CCONJ PROPN,1.0,thank president trump and first lady melania for be president and first lady god bless both thank for pardon corn and cob,9,0,melania
374,"better enjoy it trump, cause it's the only turkey you get to pardon ahah",1.0,0.0,0.0,0.0,0.0,0.0,"better enjoy it trump, cause it is the only turkey you get to pardon ahah","[('well', 'ADV'), ('enjoy', 'VERB'), ('it', 'PRON'), ('trump', 'VERB'), (',', 'PUNCT'), ('because', 'SCONJ'), ('it', 'PRON'), ('be', 'VERB'), ('the', 'DET'), ('only', 'ADJ'), ('turkey', 'PROPN'), ('you', 'PRON'), ('get', 'VERB'), ('to', 'PART'), ('pardon', 'VERB'), ('ahah', 'PROPN')]","{'ADV': 1, 'VERB': 4, 'PRON': 3, 'PUNCT': 1, 'SCONJ': 1, 'AUX': 1, 'DET': 1, 'ADJ': 1, 'PROPN': 2, 'PART': 1}",well enjoy trump only turkey get to pardon ahah,ADV VERB PRON VERB PUNCT SCONJ PRON VERB DET ADJ PROPN PRON VERB PART VERB PROPN,0.0,well enjoy trump be only turkey get to pardon ahah,0,1,ahah
375,"CORN and COB - Anyone think Trump is TROLLING Biden's ""CORN POP"" story ??? 🤔😋",0.0,0.0,0.0,0.0,0.0,0.0,"CORN and COB - Anyone think Trump is TROLLING Bidens ""CORN POP"" story ??? 🤔😋","[('CORN', 'PROPN'), ('and', 'CCONJ'), ('COB', 'PROPN'), ('-', 'PUNCT'), ('anyone', 'PRON'), ('think', 'VERB'), ('Trump', 'PROPN'), ('be', 'AUX'), ('troll', 'VERB'), ('Bidens', 'PROPN'), ('""', 'PUNCT'), ('CORN', 'PROPN'), ('POP', 'PROPN'), ('""', 'PUNCT'), ('story', 'NOUN'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('🤔', 'EMOJI'), ('😋', 'EMOJI')]","{'PROPN': 6, 'CCONJ': 1, 'PUNCT': 6, 'PRON': 1, 'VERB': 2, 'AUX': 1, 'NOUN': 3}",corn cob think trump troll bidens corn pop story 🤔 😋,PROPN CCONJ PROPN PUNCT PRON VERB PROPN AUX VERB PROPN PUNCT PROPN PROPN PUNCT NOUN PUNCT PUNCT PUNCT EMOJI EMOJI,1.0,corn and cob think trump be troll bidens corn pop story,5,6,bidens
376,Trump our Great President !!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,Trump our Great President !!!!!!,"[('trump', 'VERB'), ('our', 'PRON'), ('great', 'ADJ'), ('President', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'VERB': 1, 'PRON': 1, 'ADJ': 1, 'PROPN': 1, 'PUNCT': 6}",trump great president,VERB PRON ADJ PROPN PUNCT PUNCT PUNCT PUNCT PUNCT PUNCT,1.0,trump great president,0,6,
377,GOD HELP US THANKYOU TRUMP FOR ALL YOU HAVE DONE THE WAR HAS JUST BEGUN,0.0,0.0,0.0,0.0,0.0,0.0,GOD HELP US THANKYOU TRUMP FOR ALL YOU HAVE DONE THE WAR HAS JUST BEGUN,"[('GOD', 'PROPN'), ('help', 'VERB'), ('US', 'PROPN'), ('THANKYOU', 'PROPN'), ('TRUMP', 'PROPN'), ('for', 'ADP'), ('all', 'DET'), ('you', 'PRON'), ('have', 'AUX'), ('do', 'VERB'), ('the', 'DET'), ('war', 'NOUN'), ('have', 'AUX'), ('just', 'ADV'), ('BEGUN', 'PROPN')]","{'PROPN': 5, 'VERB': 2, 'ADP': 1, 'DET': 2, 'PRON': 1, 'AUX': 2, 'NOUN': 1, 'ADV': 1}",god help us thankyou trump do war just begun,PROPN VERB PROPN PROPN PROPN ADP DET PRON AUX VERB DET NOUN AUX ADV PROPN,1.0,god help us thankyou trump for have do war have just begun,15,0,thankyou
378,Kinda sad to see him leave,0.0,0.0,0.0,0.0,0.0,0.0,Kinda sad to see him leave,"[('kind', 'ADV'), ('of', 'ADV'), ('sad', 'ADJ'), ('to', 'PART'), ('see', 'VERB'), ('he', 'PRON'), ('leave', 'VERB')]","{'ADV': 1, 'ADJ': 1, 'PART': 1, 'VERB': 2, 'PRON': 1}",kinda sad to see leave,ADV ADV ADJ PART VERB PRON VERB,1.0,kind of sad to see leave,0,0,
379,"The Trump Family is a joke.... Funny, the Turkey talks, and Gobbles. 👉Pardon the Country👈 👉Pardon the Turkey👈. Pardon Trump, Pardon Me. Gobble, Gobble, Gobble, Gobble. Pardon The Stock Market.",0.0,0.0,0.0,1.0,0.0,0.0,"The Trump Family is a joke.... Funny, the Turkey talks, and Gobbles. 👉Pardon the Country👈 👉Pardon the Turkey👈. Pardon Trump, Pardon Me. Gobble, Gobble, Gobble, Gobble. Pardon The Stock Market.","[('the', 'DET'), ('Trump', 'PROPN'), ('Family', 'PROPN'), ('be', 'AUX'), ('a', 'DET'), ('joke', 'NOUN'), ('....', 'PUNCT'), ('funny', 'ADJ'), (',', 'PUNCT'), ('the', 'DET'), ('Turkey', 'PROPN'), ('talk', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('Gobbles', 'PROPN'), ('.', 'PUNCT'), ('👉', 'EMOJI'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Country', 'PROPN'), ('👈', 'EMOJI'), ('👉', 'EMOJI'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Turkey', 'PROPN'), ('👈', 'EMOJI'), ('.', 'PUNCT'), ('Pardon', 'PROPN'), ('Trump', 'PROPN'), (',', 'PUNCT'), ('Pardon', 'PROPN'), ('I', 'PRON'), ('.', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), ('.', 'PUNCT'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Stock', 'PROPN'), ('Market', 'PROPN'), ('.', 'PUNCT')]","{'DET': 6, 'PROPN': 20, 'AUX': 1, 'NOUN': 2, 'PUNCT': 13, 'ADJ': 1, 'CCONJ': 1, 'ADV': 1, 'PRON': 1}",trump family joke .... funny turkey talk gobbles 👉 pardon country 👈 👉 pardon turkey 👈 pardon trump pardon gobble gobble gobble gobble pardon stock market,DET PROPN PROPN AUX DET NOUN PUNCT ADJ PUNCT DET PROPN NOUN PUNCT CCONJ PROPN PUNCT EMOJI PROPN DET PROPN EMOJI EMOJI PROPN DET PROPN EMOJI PUNCT PROPN PROPN PUNCT PROPN PRON PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN DET PROPN PROPN PUNCT,0.0,trump family be joke .... funny turkey talk and gobbles pardon country pardon turkey pardon trump pardon gobble gobble gobble gobble pardon stock market,0,15,gobbles
380,maga 2020,0.0,0.0,0.0,0.0,0.0,0.0,maga 2020,"[('maga', 'PROPN'), ('2020', 'NUM')]","{'PROPN': 1, 'NUM': 1}",maga 2020,PROPN NUM,1.0,maga 2020,0,0,maga
381,VIVA TRUMP from Canada,0.0,0.0,0.0,0.0,0.0,0.0,VIVA TRUMP from Canada,"[('VIVA', 'PROPN'), ('TRUMP', 'PROPN'), ('from', 'ADP'), ('Canada', 'PROPN')]","{'PROPN': 3, 'ADP': 1}",viva trump canada,PROPN PROPN ADP PROPN,1.0,viva trump from canada,2,0,
382,The best President ! 🥰👏🏻👏🏻👏🏻 Happy Thanksgiving everyone!,0.0,0.0,0.0,0.0,0.0,0.0,The best President ! 🥰👏🏻👏🏻👏🏻 Happy Thanksgiving everyone!,"[('the', 'DET'), ('good', 'ADJ'), ('President', 'PROPN'), ('!', 'PUNCT'), ('🥰', 'EMOJI'), ('👏🏻', 'EMOJI'), ('👏🏻', 'EMOJI'), ('👏🏻', 'EMOJI'), ('happy', 'ADJ'), ('Thanksgiving', 'PROPN'), ('everyone', 'PRON'), ('!', 'PUNCT')]","{'DET': 1, 'ADJ': 2, 'PROPN': 5, 'PUNCT': 2, 'VERB': 1, 'NOUN': 3, 'PRON': 1}",good president 🥰 👏 🏻 👏 🏻 👏 🏻 happy thanksgiving,DET ADJ PROPN PUNCT EMOJI EMOJI EMOJI EMOJI ADJ PROPN PRON PUNCT,1.0,good president happy thanksgiving,0,2,
383,❤❤❤ ❤❤❤ ❤❤❤,0.0,0.0,0.0,0.0,0.0,0.0,❤❤❤ ❤❤❤ ❤❤❤,"[('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI')]","{'PUNCT': 1, 'PROPN': 1, 'NUM': 2, 'X': 4, 'NOUN': 1}",❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤,EMOJI EMOJI EMOJI EMOJI EMOJI EMOJI EMOJI EMOJI EMOJI,1.0,,0,0,
384,God is using this election to clean house through President trump and he will still be our president Jan 20,0.0,0.0,0.0,0.0,0.0,0.0,God is using this election to clean house through President trump and he will still be our president Jan 20,"[('God', 'PROPN'), ('be', 'AUX'), ('use', 'VERB'), ('this', 'DET'), ('election', 'NOUN'), ('to', 'PART'), ('clean', 'VERB'), ('house', 'NOUN'), ('through', 'ADP'), ('President', 'PROPN'), ('trump', 'NOUN'), ('and', 'CCONJ'), ('he', 'PRON'), ('will', 'AUX'), ('still', 'ADV'), ('be', 'VERB'), ('our', 'PRON'), ('president', 'NOUN'), ('Jan', 'PROPN'), ('20', 'NUM')]","{'PROPN': 3, 'AUX': 2, 'VERB': 3, 'DET': 1, 'NOUN': 4, 'PART': 1, 'ADP': 1, 'CCONJ': 1, 'PRON': 2, 'ADV': 1, 'NUM': 1}",god use election to clean house president trump still be president jan 20,PROPN AUX VERB DET NOUN PART VERB NOUN ADP PROPN NOUN CCONJ PRON AUX ADV VERB PRON NOUN PROPN NUM,1.0,god be use election to clean house through president trump and will still be president jan 20,0,0,
385,We love please fight the fight.,0.0,0.0,0.0,0.0,0.0,0.0,We love please fight the fight.,"[('we', 'PRON'), ('love', 'VERB'), ('please', 'INTJ'), ('fight', 'VERB'), ('the', 'DET'), ('fight', 'NOUN'), ('.', 'PUNCT')]","{'PRON': 1, 'VERB': 2, 'INTJ': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",love please fight fight,PRON VERB INTJ VERB DET NOUN PUNCT,1.0,love please fight fight,0,1,
386,Thanks for the advice... bye!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,Thanks for the advice... bye!!!!!!,"[('thank', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('advice', 'NOUN'), ('...', 'PUNCT'), ('bye', 'INTJ'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'NOUN': 2, 'ADP': 1, 'DET': 1, 'PUNCT': 7, 'INTJ': 1}",thank advice ... bye,NOUN ADP DET NOUN PUNCT INTJ PUNCT PUNCT PUNCT PUNCT PUNCT PUNCT,1.0,thank for advice ... bye,0,9,
387,Creepy Joey Bidet,1.0,0.0,0.0,0.0,0.0,1.0,Creepy Joey Bidet,"[('Creepy', 'PROPN'), ('Joey', 'PROPN'), ('Bidet', 'PROPN')]",{'PROPN': 3},creepy joey bidet,PROPN PROPN PROPN,0.0,creepy joey bidet,0,0,creepy bidet
388,BIDEN=Orange suit in JAIL!!!!,1.0,0.0,0.0,0.0,0.0,1.0,BIDEN=Orange suit in JAIL!!!!,"[('BIDEN', 'NOUN'), ('=', 'PUNCT'), ('orange', 'ADJ'), ('suit', 'NOUN'), ('in', 'ADP'), ('JAIL', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'NOUN': 2, 'PUNCT': 5, 'ADJ': 1, 'ADP': 1, 'PROPN': 1}",biden orange suit jail,NOUN PUNCT ADJ NOUN ADP PROPN PUNCT PUNCT PUNCT PUNCT,0.0,biden orange suit in jail,2,5,
389,Tremendous feeling Biden will be coming 🥶🥶🥶,0.0,0.0,0.0,0.0,0.0,0.0,Tremendous feeling Biden will be coming 🥶🥶🥶,"[('tremendous', 'ADJ'), ('feeling', 'NOUN'), ('Biden', 'PROPN'), ('will', 'AUX'), ('be', 'AUX'), ('come', 'VERB'), ('🥶', 'EMOJI'), ('🥶', 'EMOJI'), ('🥶', 'EMOJI')]","{'ADJ': 1, 'NOUN': 2, 'PROPN': 3, 'AUX': 2, 'VERB': 1}",tremendous feeling biden come 🥶 🥶 🥶,ADJ NOUN PROPN AUX AUX VERB EMOJI EMOJI EMOJI,1.0,tremendous feeling biden will be come,0,0,
390,4 more years of Liberal tears,0.0,0.0,0.0,0.0,0.0,0.0,4 more years of Liberal tears,"[('4', 'NUM'), ('more', 'ADJ'), ('year', 'NOUN'), ('of', 'ADP'), ('liberal', 'ADJ'), ('tear', 'NOUN')]","{'NUM': 1, 'ADJ': 2, 'NOUN': 2, 'ADP': 1}",4 more year liberal tear,NUM ADJ NOUN ADP ADJ NOUN,1.0,4 more year of liberal tear,0,0,
391,a true leader. not afraid to call it what it is. the China virus,0.0,0.0,0.0,0.0,0.0,0.0,a true leader. not afraid to call it what it is. the China virus,"[('a', 'DET'), ('true', 'ADJ'), ('leader', 'NOUN'), ('.', 'PUNCT'), ('not', 'PART'), ('afraid', 'ADJ'), ('to', 'PART'), ('call', 'VERB'), ('it', 'PRON'), ('what', 'PRON'), ('it', 'PRON'), ('be', 'AUX'), ('.', 'PUNCT'), ('the', 'DET'), ('China', 'PROPN'), ('virus', 'NOUN')]","{'DET': 2, 'ADJ': 2, 'NOUN': 2, 'PUNCT': 2, 'PART': 2, 'VERB': 1, 'PRON': 3, 'AUX': 1, 'PROPN': 1}",true leader not afraid to call china virus,DET ADJ NOUN PUNCT PART ADJ PART VERB PRON PRON PRON AUX PUNCT DET PROPN NOUN,1.0,true leader not afraid to call be china virus,0,2,
392,What a big turkey 🦃,0.0,0.0,0.0,0.0,0.0,0.0,What a big turkey 🦃,"[('what', 'PRON'), ('a', 'DET'), ('big', 'ADJ'), ('turkey', 'PROPN'), ('🦃', 'EMOJI')]","{'PRON': 1, 'DET': 1, 'ADJ': 1, 'PROPN': 1, 'NOUN': 1}",big turkey 🦃,PRON DET ADJ PROPN EMOJI,1.0,big turkey,0,0,
393,Trump,0.0,0.0,0.0,0.0,0.0,0.0,Trump,"[('trump', 'VERB')]",{'VERB': 1},trump,VERB,1.0,trump,0,0,
394,awwwwwww,0.0,0.0,0.0,0.0,0.0,0.0,awwwwwww,"[('awwwwwww', 'PROPN')]",{'PROPN': 1},awwwwwww,PROPN,1.0,awwwwwww,0,0,awwwwwww
