,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
7728,It could very well be a shade,0.0,0.0,0.0,0.0,0.0,0.0,It could very well be a shade,"[('it', 'PRON'), ('could', 'AUX'), ('very', 'ADV'), ('well', 'ADV'), ('be', 'VERB'), ('a', 'DET'), ('shade', 'NOUN')]","{'PRON': 1, 'AUX': 1, 'ADV': 2, 'VERB': 1, 'DET': 1, 'NOUN': 1}",very well be shade,PRON AUX ADV ADV VERB DET NOUN,1.0,could well shade,0,0,
7729,Awwwww,0.0,0.0,0.0,0.0,0.0,0.0,Awwwww,"[('Awwwww', 'PROPN')]",{'PROPN': 1},awwwww,PROPN,1.0,Awwwww,0,0,awwwww
7730,You gotta HIDE next time HAHAHAHA,0.0,0.0,0.0,0.0,0.0,0.0,You got to HIDE next time HAHAHAHA,"[('you', 'PRON'), ('get', 'VERB'), ('to', 'ADP'), ('HIDE', 'PROPN'), ('next', 'ADJ'), ('time', 'NOUN'), ('hahahaha', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'ADP': 1, 'PROPN': 1, 'ADJ': 1, 'NOUN': 2}",get hide next time hahahaha,PRON VERB ADP PROPN ADJ NOUN NOUN,1.0,get HIDE next time hahahaha,2,0,hahahaha
7731,Poor Felix,0.0,0.0,0.0,0.0,0.0,0.0,Poor Felix,"[('Poor', 'PROPN'), ('Felix', 'PROPN')]",{'PROPN': 2},poor felix,PROPN PROPN,1.0,Poor Felix,0,0,
7732,omg,0.0,0.0,0.0,0.0,0.0,0.0,omg,"[('omg', 'NOUN')]",{'NOUN': 1},omg,NOUN,1.0,omg,0,0,omg
7733,that was amazing,0.0,0.0,0.0,0.0,0.0,0.0,that was amazing,"[('that', 'DET'), ('be', 'AUX'), ('amazing', 'ADJ')]","{'DET': 1, 'AUX': 1, 'ADJ': 1}",amazing,DET AUX ADJ,1.0,amazing,0,0,
7734,HAHAHHAHA,0.0,0.0,0.0,0.0,0.0,0.0,HAHAHHAHA,"[('hahahhaha', 'NOUN')]",{'NOUN': 1},hahahhaha,NOUN,1.0,hahahhaha,1,0,hahahhaha
7735,rip lmao good job ken:_pewdieJojo::_pewdieJojo::_pewdieJojo:,0.0,0.0,0.0,0.0,0.0,0.0,rip lmao good job ken:_pewdieJojo::_pewdieJojo::_pewdieJojo:,"[('rip', 'VERB'), ('lmao', 'PROPN'), ('good', 'ADJ'), ('job', 'NOUN'), ('ken:_pewdiejojo::_pewdiejojo::_pewdiejojo', 'NOUN'), (':', 'PUNCT')]","{'VERB': 1, 'PROPN': 1, 'ADJ': 1, 'NOUN': 2, 'PUNCT': 1}",rip lmao good job ken:_pewdiejojo::_pewdiejojo::_pewdiejojo,VERB PROPN ADJ NOUN NOUN PUNCT,1.0,rip lmao good job ken:_pewdiejojo::_pewdiejojo::_pewdiejojo,0,9,lmao ken:_pewdiejojo::_pewdiejojo::_pewdiejojo
7736,ONICHAAAAAAAN,0.0,0.0,0.0,0.0,0.0,0.0,ONICHAAAAAAAN,"[('ONICHAAAAAAAN', 'NOUN')]",{'NOUN': 1},onichaaaaaaan,NOUN,1.0,ONICHAAAAAAAN,1,0,onichaaaaaaan
7737,LMAOOO,0.0,0.0,0.0,0.0,0.0,0.0,LMAOOO,"[('lmaooo', 'NOUN')]",{'NOUN': 1},lmaooo,NOUN,1.0,lmaooo,1,0,lmaooo
7738,:_pewdieFRIP:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFRIP:,"[(':', 'PUNCT'), ('_', 'X'), ('pewdieFRIP', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 1, 'PROPN': 1}",pewdiefrip,PUNCT X PROPN PUNCT,1.0,pewdieFRIP,0,3,pewdiefrip
7739,poor pewds,0.0,0.0,0.0,0.0,0.0,0.0,poor pewds,"[('poor', 'ADJ'), ('pewd', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",poor pewd,ADJ NOUN,1.0,poor pewd,0,0,pewd
7740,lmaoo yikes!,0.0,0.0,0.0,0.0,0.0,0.0,lmaoo yikes!,"[('lmaoo', 'PROPN'), ('yike', 'NOUN'), ('!', 'PUNCT')]","{'PROPN': 1, 'NOUN': 1, 'PUNCT': 1}",lmaoo yike,PROPN NOUN PUNCT,1.0,lmaoo yike,0,1,lmaoo yike
7741,HAHAHA,0.0,0.0,0.0,0.0,0.0,0.0,HAHAHA,"[('HAHAHA', 'PROPN')]",{'PROPN': 1},hahaha,PROPN,1.0,HAHAHA,1,0,hahaha
7742,damn bro really felt the fear in his voice LMAO,0.0,0.0,0.0,0.0,0.0,0.0,damn bro really felt the fear in his voice LMAO,"[('damn', 'ADJ'), ('bro', 'PROPN'), ('really', 'ADV'), ('feel', 'VERB'), ('the', 'DET'), ('fear', 'NOUN'), ('in', 'ADP'), ('his', 'PRON'), ('voice', 'NOUN'), ('lmao', 'NOUN')]","{'ADJ': 1, 'PROPN': 1, 'ADV': 1, 'VERB': 1, 'DET': 1, 'NOUN': 3, 'ADP': 1, 'PRON': 1}",damn bro really feel fear voice lmao,ADJ PROPN ADV VERB DET NOUN ADP PRON NOUN NOUN,1.0,damn bro really feel fear voice lmao,1,0,lmao
7743,MY HEART ID BEATING SO FAST,0.0,0.0,0.0,0.0,0.0,0.0,MY HEART ID BEATING SO FAST,"[('my', 'PRON'), ('heart', 'NOUN'), ('ID', 'PROPN'), ('BEATING', 'PROPN'), ('so', 'ADV'), ('FAST', 'VERB')]","{'PRON': 1, 'NOUN': 1, 'PROPN': 2, 'ADV': 1, 'VERB': 1}",heart id beating so fast,PRON NOUN PROPN PROPN ADV VERB,1.0,heart ID BEATING FAST,6,0,
7744,Ded gang,0.0,0.0,0.0,0.0,0.0,0.0,Ded gang,"[('ded', 'ADJ'), ('gang', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",ded gang,ADJ NOUN,1.0,ded gang,0,0,
7745,LOL,0.0,0.0,0.0,0.0,0.0,0.0,LOL,"[('lol', 'INTJ')]",{'INTJ': 1},lol,INTJ,1.0,lol,1,0,
7746,omg the screaming AHAHAHA,0.0,0.0,0.0,0.0,0.0,0.0,omg the screaming AHAHAHA,"[('omg', 'VERB'), ('the', 'DET'), ('scream', 'VERB'), ('ahahaha', 'NOUN')]","{'VERB': 2, 'DET': 1, 'NOUN': 1}",omg scream ahahaha,VERB DET VERB NOUN,1.0,omg scream ahahaha,1,0,omg ahahaha
7747,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7748,C,0.0,0.0,0.0,0.0,0.0,0.0,C,"[('c', 'NOUN')]",{'NOUN': 1},c,NOUN,1.0,c,1,0,
7749,RIP mah dude,0.0,0.0,0.0,0.0,0.0,0.0,RIP mah dude,"[('rip', 'NOUN'), ('mah', 'NOUN'), ('dude', 'NOUN')]",{'NOUN': 3},rip mah dude,NOUN NOUN NOUN,1.0,rip mah dude,1,0,
7750,im so sorry to laugh Felix. lmaoo,0.0,0.0,0.0,0.0,0.0,0.0,I am so sorry to laugh Felix. lmaoo,"[('I', 'PRON'), ('be', 'AUX'), ('so', 'ADV'), ('sorry', 'ADJ'), ('to', 'PART'), ('laugh', 'VERB'), ('Felix', 'PROPN'), ('.', 'PUNCT'), ('lmaoo', 'VERB')]","{'PRON': 1, 'AUX': 1, 'ADV': 1, 'ADJ': 1, 'PART': 1, 'VERB': 2, 'PROPN': 1, 'PUNCT': 1}",m so sorry to laugh felix lmaoo,PRON AUX ADV ADJ PART VERB PROPN PUNCT VERB,1.0,sorry laugh Felix lmaoo,0,1,lmaoo
7751,hahaha,0.0,0.0,0.0,0.0,0.0,0.0,hahaha,"[('hahaha', 'PROPN')]",{'PROPN': 1},hahaha,PROPN,1.0,hahaha,0,0,hahaha
7752,the best moment for today,0.0,0.0,0.0,0.0,0.0,0.0,the best moment for today,"[('the', 'DET'), ('good', 'ADJ'), ('moment', 'NOUN'), ('for', 'ADP'), ('today', 'NOUN')]","{'DET': 1, 'ADJ': 1, 'NOUN': 2, 'ADP': 1}",good moment today,DET ADJ NOUN ADP NOUN,1.0,good moment today,0,0,
7753,HAHAHAHA RIP,0.0,0.0,0.0,0.0,0.0,0.0,HAHAHAHA RIP,"[('HAHAHAHA', 'PROPN'), ('rip', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",hahahaha rip,PROPN NOUN,1.0,HAHAHAHA rip,2,0,hahahaha
7754,spoop,0.0,0.0,0.0,0.0,0.0,0.0,spoop,"[('spoop', 'NOUN')]",{'NOUN': 1},spoop,NOUN,1.0,spoop,0,0,spoop
7755,LOLLL,0.0,0.0,0.0,0.0,0.0,0.0,LOLLL,"[('LOLLL', 'PROPN')]",{'PROPN': 1},lolll,PROPN,1.0,LOLLL,1,0,lolll
7756,FFFF,0.0,0.0,0.0,0.0,0.0,0.0,FFFF,"[('ffff', 'NOUN')]",{'NOUN': 1},ffff,NOUN,1.0,ffff,1,0,ffff
7757,RIP AHHHAAHAHA,0.0,0.0,0.0,0.0,0.0,0.0,RIP AHHHAAHAHA,"[('RIP', 'PROPN'), ('AHHHAAHAHA', 'PROPN')]",{'PROPN': 2},rip ahhhaahaha,PROPN PROPN,1.0,RIP AHHHAAHAHA,2,0,ahhhaahaha
7758,the good old pewds days,0.0,0.0,0.0,0.0,0.0,0.0,the good old pewds days,"[('the', 'DET'), ('good', 'ADJ'), ('old', 'ADJ'), ('pewds', 'ADJ'), ('day', 'NOUN')]","{'DET': 1, 'ADJ': 3, 'NOUN': 1}",good old pewds day,DET ADJ ADJ ADJ NOUN,1.0,good old pewds day,0,0,pewds
7759,THAT SCARED ME ALKDJSFLKGJ,0.0,0.0,0.0,0.0,0.0,0.0,THAT SCARED ME ALKDJSFLKGJ,"[('that', 'ADV'), ('scare', 'VERB'), ('I', 'PRON'), ('alkdjsflkgj', 'NOUN')]","{'ADV': 1, 'VERB': 1, 'PRON': 1, 'NOUN': 1}",that scare alkdjsflkgj,ADV VERB PRON NOUN,1.0,scare alkdjsflkgj,4,0,alkdjsflkgj
7760,sounds like him when he fell of his chair in 10,0.0,0.0,0.0,0.0,0.0,0.0,sounds like him when he fell of his chair in 10,"[('sound', 'VERB'), ('like', 'ADP'), ('he', 'PRON'), ('when', 'ADV'), ('he', 'PRON'), ('fall', 'VERB'), ('of', 'ADP'), ('his', 'PRON'), ('chair', 'NOUN'), ('in', 'ADP'), ('10', 'NUM')]","{'VERB': 2, 'ADP': 3, 'PRON': 3, 'ADV': 1, 'NOUN': 1, 'NUM': 1}",sound when fall chair 10,VERB ADP PRON ADV PRON VERB ADP PRON NOUN ADP NUM,1.0,sound like fall chair 10,0,0,
7761,RIP PEWDS,0.0,0.0,0.0,0.0,0.0,0.0,RIP PEWDS,"[('RIP', 'PROPN'), ('PEWDS', 'PROPN')]",{'PROPN': 2},rip pewds,PROPN PROPN,1.0,RIP PEWDS,2,0,pewds
7762,Rip,0.0,0.0,0.0,0.0,0.0,0.0,Rip,"[('rip', 'VERB')]",{'VERB': 1},rip,VERB,1.0,rip,0,0,
7763,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7764,F IN THE CHAT,0.0,0.0,0.0,0.0,0.0,0.0,F IN THE CHAT,"[('F', 'PROPN'), ('in', 'ADP'), ('the', 'DET'), ('chat', 'NOUN')]","{'PROPN': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1}",f chat,PROPN ADP DET NOUN,1.0,F chat,4,0,
7765,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7766,hahahahahhaa,0.0,0.0,0.0,0.0,0.0,0.0,hahahahahhaa,"[('hahahahahhaa', 'NOUN')]",{'NOUN': 1},hahahahahhaa,NOUN,1.0,hahahahahhaa,0,0,hahahahahhaa
7767,ur so cute tho,0.0,0.0,0.0,0.0,0.0,0.0,ur so cute tho,"[('ur', 'INTJ'), ('so', 'ADV'), ('cute', 'VERB'), ('tho', 'NOUN')]","{'INTJ': 1, 'ADV': 1, 'VERB': 1, 'NOUN': 1}",ur so cute tho,INTJ ADV VERB NOUN,1.0,ur cute tho,0,0,ur
7768,best i've ever seen,0.0,0.0,0.0,0.0,0.0,0.0,best I have ever seen,"[('good', 'ADJ'), ('I', 'PRON'), ('have', 'AUX'), ('ever', 'ADV'), ('see', 'VERB')]","{'ADJ': 1, 'PRON': 1, 'AUX': 1, 'ADV': 1, 'VERB': 1}",good ever see,ADJ PRON AUX ADV VERB,1.0,good ever see,0,0,
7769,ded gang,0.0,0.0,0.0,0.0,0.0,0.0,ded gang,"[('de', 'VERB'), ('gang', 'NOUN')]","{'VERB': 1, 'NOUN': 1}",de gang,VERB NOUN,1.0,de gang,0,0,
7770,Hahahahahahah this was worth the wait 🤣🤣🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,0.0,Hahahahahahah this was worth the wait 🤣🤣🤣🤣🤣,"[('hahahahahahah', 'INTJ'), ('this', 'DET'), ('be', 'AUX'), ('worth', 'ADJ'), ('the', 'DET'), ('wait', 'NOUN'), ('🤣', 'EMOJI'), ('🤣', 'EMOJI'), ('🤣', 'EMOJI'), ('🤣', 'EMOJI'), ('🤣', 'EMOJI')]","{'INTJ': 1, 'DET': 2, 'AUX': 1, 'ADJ': 1, 'NOUN': 1, 'EMOJI': 5}",hahahahahahah worth wait 🤣 🤣 🤣 🤣 🤣,INTJ DET AUX ADJ DET NOUN EMOJI EMOJI EMOJI EMOJI EMOJI,1.0,hahahahahahah worth wait,0,0,hahahahahahah
7771,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7772,ZERO DEATHS,0.0,0.0,0.0,0.0,0.0,0.0,ZERO DEATHS,"[('zero', 'NUM'), ('DEATHS', 'PROPN')]","{'NUM': 1, 'PROPN': 1}",zero deaths,NUM PROPN,1.0,zero DEATHS,2,0,
7773,DEEEEAD GAAAAAANG,0.0,0.0,0.0,0.0,0.0,0.0,DEEEEAD GAAAAAANG,"[('DEEEEAD', 'PROPN'), ('GAAAAAANG', 'PROPN')]",{'PROPN': 2},deeeead gaaaaaang,PROPN PROPN,1.0,DEEEEAD GAAAAAANG,2,0,deeeead gaaaaaang
7774,F in chat bois!,0.0,0.0,0.0,0.0,0.0,0.0,F in chat bois!,"[('F', 'PROPN'), ('in', 'ADP'), ('chat', 'DET'), ('bois', 'NOUN'), ('!', 'PUNCT')]","{'PROPN': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",f bois,PROPN ADP DET NOUN PUNCT,1.0,F chat bois,1,1,bois
7775,Haha dead,0.0,0.0,0.0,0.0,0.0,0.0,Haha dead,"[('haha', 'INTJ'), ('dead', 'ADJ')]","{'INTJ': 1, 'ADJ': 1}",haha dead,INTJ ADJ,1.0,haha dead,0,0,
7776,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7777,pewds baby boi,0.0,0.0,0.0,0.0,0.0,0.0,pewds baby boi,"[('pewds', 'PROPN'), ('baby', 'NOUN'), ('boi', 'NOUN')]","{'PROPN': 1, 'NOUN': 2}",pewds baby boi,PROPN NOUN NOUN,1.0,pewds baby boi,0,0,pewds boi
7778,cant tell if that really freaked him out but that wa great,0.0,0.0,0.0,0.0,0.0,0.0,can not tell if that really freaked him out but that wa great,"[('can', 'AUX'), ('not', 'PART'), ('tell', 'VERB'), ('if', 'SCONJ'), ('that', 'DET'), ('really', 'ADV'), ('freak', 'VERB'), ('he', 'PRON'), ('out', 'ADP'), ('but', 'CCONJ'), ('that', 'DET'), ('wa', 'VERB'), ('great', 'ADJ')]","{'AUX': 1, 'PART': 1, 'VERB': 3, 'SCONJ': 1, 'DET': 2, 'ADV': 1, 'PRON': 1, 'ADP': 1, 'CCONJ': 1, 'ADJ': 1}",nt tell really freak wa great,AUX PART VERB SCONJ DET ADV VERB PRON ADP CCONJ DET VERB ADJ,1.0,tell really freak wa great,0,0,
7779,RIP,0.0,0.0,0.0,0.0,0.0,0.0,RIP,"[('rip', 'NOUN')]",{'NOUN': 1},rip,NOUN,1.0,rip,1,0,
7780,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7781,ahahaha,0.0,0.0,0.0,0.0,0.0,0.0,ahahaha,"[('ahahaha', 'ADV')]",{'ADV': 1},ahahaha,ADV,1.0,ahahaha,0,0,ahahaha
7782,lol,0.0,0.0,0.0,0.0,0.0,0.0,lol,"[('lol', 'VERB')]",{'VERB': 1},lol,VERB,1.0,lol,0,0,
7783,HAHA I JOINED AND TYPED Whoa AS soon as I got here I just watched you die hava,0.0,0.0,0.0,0.0,0.0,0.0,HAHA I JOINED AND TYPED Whoa AS soon as I got here I just watched you die hava,"[('HAHA', 'PROPN'), ('I', 'PRON'), ('JOINED', 'PROPN'), ('and', 'CCONJ'), ('TYPED', 'PROPN'), ('whoa', 'INTJ'), ('as', 'ADV'), ('soon', 'ADV'), ('as', 'ADP'), ('I', 'PRON'), ('get', 'VERB'), ('here', 'ADV'), ('I', 'PRON'), ('just', 'ADV'), ('watch', 'VERB'), ('you', 'PRON'), ('die', 'VERB'), ('hava', 'NOUN')]","{'PROPN': 3, 'PRON': 4, 'CCONJ': 1, 'INTJ': 1, 'ADV': 4, 'ADP': 1, 'VERB': 3, 'NOUN': 1}",haha joined typed whoa a soon get here just watch die hava,PROPN PRON PROPN CCONJ PROPN INTJ ADV ADV ADP PRON VERB ADV PRON ADV VERB PRON VERB NOUN,1.0,HAHA JOINED TYPED whoa soon get watch die hava,8,0,hava
7784,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7785,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7786,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7787,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7788,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7789,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7790,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7791,:_pewdieFRIP:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFRIP:,"[(':', 'PUNCT'), ('_', 'X'), ('pewdieFRIP', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 1, 'PROPN': 1}",pewdiefrip,PUNCT X PROPN PUNCT,1.0,pewdieFRIP,0,3,pewdiefrip
7792,HHAAHA JACK HAS NO CLUE,0.0,0.0,0.0,0.0,0.0,0.0,HHAAHA JACK HAS NO CLUE,"[('HHAAHA', 'PROPN'), ('JACK', 'PROPN'), ('have', 'VERB'), ('no', 'DET'), ('CLUE', 'PROPN')]","{'PROPN': 3, 'VERB': 1, 'DET': 1}",hhaaha jack have clue,PROPN PROPN VERB DET PROPN,1.0,HHAAHA JACK CLUE,5,0,hhaaha
7793,He doesn't know youre ded!! hahaha,0.0,0.0,0.0,0.0,0.0,0.0,He does not know you are ded!! hahaha,"[('he', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('know', 'VERB'), ('you', 'PRON'), ('be', 'AUX'), ('de', 'VERB'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('hahaha', 'PROPN')]","{'PRON': 2, 'AUX': 2, 'PART': 1, 'VERB': 2, 'PUNCT': 2, 'PROPN': 1}",not know re de hahaha,PRON AUX PART VERB PRON AUX VERB PUNCT PUNCT PROPN,1.0,know de hahaha,0,2,hahaha
7794,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7795,you had it coming tbf,0.0,0.0,0.0,0.0,0.0,0.0,you had it coming tbf,"[('you', 'PRON'), ('have', 'VERB'), ('it', 'PRON'), ('come', 'VERB'), ('tbf', 'ADV')]","{'PRON': 2, 'VERB': 2, 'ADV': 1}",have come tbf,PRON VERB PRON VERB ADV,1.0,come tbf,0,0,tbf
7796,Oni chaaan,0.0,0.0,0.0,0.0,0.0,0.0,Oni chaaan,"[('Oni', 'PROPN'), ('chaaan', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",oni chaaan,PROPN NOUN,1.0,Oni chaaan,0,0,chaaan
7797,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7798,THE SCREAMSSSSS,0.0,0.0,0.0,0.0,0.0,0.0,THE SCREAMSSSSS,"[('the', 'DET'), ('SCREAMSSSSS', 'PROPN')]","{'DET': 1, 'PROPN': 1}",screamsssss,DET PROPN,1.0,SCREAMSSSSS,2,0,screamsssss
7799,Don't spam hey,0.0,0.0,0.0,0.0,0.0,0.0,do not spam hey,"[('do', 'AUX'), ('not', 'PART'), ('spam', 'VERB'), ('hey', 'INTJ')]","{'AUX': 1, 'PART': 1, 'VERB': 1, 'INTJ': 1}",not spam hey,AUX PART VERB INTJ,1.0,spam hey,0,0,
7800,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7801,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7802,the eeeeeeeeeeeeeeeeeeeeeee got me dead,0.0,0.0,0.0,0.0,0.0,0.0,the eeeeeeeeeeeeeeeeeeeeeee got me dead,"[('the', 'DET'), ('eeeeeeeeeeeeeeeeeeeeeee', 'NOUN'), ('get', 'VERB'), ('I', 'PRON'), ('dead', 'ADJ')]","{'DET': 1, 'NOUN': 1, 'VERB': 1, 'PRON': 1, 'ADJ': 1}",eeeeeeeeeeeeeeeeeeeeeee get dead,DET NOUN VERB PRON ADJ,1.0,eeeeeeeeeeeeeeeeeeeeeee get dead,0,0,eeeeeeeeeeeeeeeeeeeeeee
7803,Jacks gonna scream,0.0,0.0,0.0,0.0,0.0,0.0,Jacks going to scream,"[('jack', 'NOUN'), ('go', 'VERB'), ('to', 'PART'), ('scream', 'VERB')]","{'NOUN': 1, 'VERB': 2, 'PART': 1}",jack gon na scream,NOUN VERB PART VERB,1.0,jack go scream,0,0,
7804,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7805,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7806,nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,nostalgia,"[('nostalgia', 'NOUN')]",{'NOUN': 1},nostalgia,NOUN,1.0,nostalgia,0,0,
7807,!deaths,0.0,0.0,0.0,0.0,0.0,0.0,!deaths,"[('!', 'PUNCT'), ('death', 'NOUN')]","{'PUNCT': 1, 'NOUN': 1}",death,PUNCT NOUN,1.0,death,0,1,
7808,DID HE DIE,0.0,0.0,0.0,0.0,0.0,0.0,DID HE DIE,"[('do', 'AUX'), ('HE', 'PROPN'), ('DIE', 'PROPN')]","{'AUX': 1, 'PROPN': 2}",he die,AUX PROPN PROPN,1.0,DIE,3,0,
7809,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7810,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7811,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7812,"""guys we need action""",0.0,0.0,0.0,0.0,0.0,0.0,"""guys we need action""","[('""', 'PUNCT'), ('guy', 'NOUN'), ('we', 'PRON'), ('need', 'VERB'), ('action', 'NOUN'), ('""', 'PUNCT')]","{'PUNCT': 2, 'NOUN': 2, 'PRON': 1, 'VERB': 1}",guy need action,PUNCT NOUN PRON VERB NOUN PUNCT,1.0,guy need action,0,2,
7813,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7814,LMAO,0.0,0.0,0.0,0.0,0.0,0.0,LMAO,"[('LMAO', 'PROPN')]",{'PROPN': 1},lmao,PROPN,1.0,LMAO,1,0,lmao
7815,POOO,0.0,0.0,0.0,0.0,0.0,0.0,POOO,"[('pooo', 'NOUN')]",{'NOUN': 1},pooo,NOUN,1.0,pooo,1,0,pooo
7816,lmfao,0.0,0.0,0.0,0.0,0.0,0.0,lmfao,"[('lmfao', 'VERB')]",{'VERB': 1},lmfao,VERB,1.0,lmfao,0,0,lmfao
7817,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7818,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7819,PewDiePie has died 0 times in this game already.,0.0,0.0,0.0,0.0,0.0,0.0,PewDiePie has died 0 times in this game already.,"[('pewdiepie', 'PRON'), ('have', 'AUX'), ('die', 'VERB'), ('0', 'NUM'), ('time', 'NOUN'), ('in', 'ADP'), ('this', 'DET'), ('game', 'NOUN'), ('already', 'ADV'), ('.', 'PUNCT')]","{'PRON': 1, 'AUX': 1, 'VERB': 1, 'NUM': 1, 'NOUN': 2, 'ADP': 1, 'DET': 1, 'ADV': 1, 'PUNCT': 1}",die 0 time game already,PRON AUX VERB NUM NOUN ADP DET NOUN ADV PUNCT,1.0,pewdiepie die 0 time game already,0,1,
7820,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
7821,F IN THE CHAT BOYS,0.0,0.0,0.0,0.0,0.0,0.0,F IN THE CHAT BOYS,"[('F', 'PROPN'), ('in', 'ADP'), ('the', 'DET'), ('chat', 'NOUN'), ('boys', 'ADV')]","{'PROPN': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'ADV': 1}",f chat boy,PROPN ADP DET NOUN ADV,1.0,F chat boy,5,0,
7822,f,0.0,0.0,0.0,0.0,0.0,0.0,f,"[('f', 'X')]",{'X': 1},f,X,1.0,f,0,0,
7823,F,0.0,0.0,0.0,0.0,0.0,0.0,F,"[('F', 'PROPN')]",{'PROPN': 1},f,PROPN,1.0,F,1,0,
