,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
2389,Nice that Noah's still alive lol,0.0,0.0,0.0,0.0,0.0,0.0,Nice that Noahs still alive lol,"[('nice', 'ADJ'), ('that', 'SCONJ'), ('Noahs', 'PROPN'), ('still', 'ADV'), ('alive', 'ADJ'), ('lol', 'NOUN')]","{'ADJ': 2, 'SCONJ': 1, 'PROPN': 1, 'ADV': 1, 'NOUN': 1}",nice noahs still alive lol,ADJ SCONJ PROPN ADV ADJ NOUN,1.0,nice noahs still alive lol,0,0,noahs
2390,OTHER PEOPLE DONT WANT THE GAME SPOILED FOR THEM.,0.0,0.0,0.0,0.0,0.0,0.0,OTHER PEOPLE DONT WANT THE GAME SPOILED FOR THEM.,"[('other', 'ADJ'), ('PEOPLE', 'NOUN'), ('do', 'AUX'), ('not', 'PART'), ('want', 'VERB'), ('the', 'DET'), ('game', 'NOUN'), ('spoil', 'VERB'), ('for', 'ADP'), ('they', 'PRON'), ('.', 'PUNCT')]","{'ADJ': 1, 'PROPN': 2, 'VERB': 2, 'DET': 1, 'NOUN': 1, 'ADP': 1, 'PRON': 1, 'PUNCT': 1}",other people dont want game spoil,ADJ NOUN AUX PART VERB DET NOUN VERB ADP PRON PUNCT,1.0,other people dont want game spoil for,9,1,dont
2391,lmao,0.0,0.0,0.0,0.0,0.0,0.0,lmao,"[('lmao', 'PROPN')]",{'PROPN': 1},lmao,PROPN,1.0,lmao,0,0,lmao
2392,hi terroriser be big brain and skip,0.0,0.0,0.0,0.0,0.0,0.0,hi terroriser be big brain and skip,"[('hi', 'INTJ'), ('terroriser', 'ADV'), ('be', 'VERB'), ('big', 'ADJ'), ('brain', 'NOUN'), ('and', 'CCONJ'), ('skip', 'VERB')]","{'INTJ': 1, 'ADV': 1, 'VERB': 2, 'ADJ': 1, 'NOUN': 1, 'CCONJ': 1}",hi terroriser be big brain skip,INTJ ADV VERB ADJ NOUN CCONJ VERB,1.0,hi terroriser be big brain and skip,0,0,terroriser
2393,hello,0.0,0.0,0.0,0.0,0.0,0.0,hello,"[('hello', 'INTJ')]",{'INTJ': 1},hello,INTJ,1.0,hello,0,0,
2394,shut uP!!!!,0.0,0.0,0.0,0.0,0.0,0.0,shut uP!!!!,"[('shut', 'VERB'), ('up', 'ADP'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'VERB': 1, 'ADP': 1, 'PUNCT': 4}",shut,VERB ADP PUNCT PUNCT PUNCT PUNCT,1.0,shut up,0,4,
2395,yo i know some e,0.0,0.0,0.0,0.0,0.0,0.0,yo i know some e,"[('yo', 'PROPN'), ('I', 'PRON'), ('know', 'VERB'), ('some', 'DET'), ('e', 'NOUN')]","{'PROPN': 1, 'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",yo know e,PROPN PRON VERB DET NOUN,1.0,yo know e,0,0,
2396,It is Nogla because he exits,0.0,0.0,0.0,0.0,0.0,0.0,It is Nogla because he exits,"[('it', 'PRON'), ('be', 'AUX'), ('Nogla', 'PROPN'), ('because', 'SCONJ'), ('he', 'PRON'), ('exit', 'VERB')]","{'PRON': 2, 'AUX': 1, 'PROPN': 1, 'SCONJ': 1, 'VERB': 1}",nogla exit,PRON AUX PROPN SCONJ PRON VERB,1.0,be nogla exit,0,0,nogla
2397,I like being able to chat but I admit members only is nice,0.0,0.0,0.0,0.0,0.0,0.0,I like being able to chat but I admit members only is nice,"[('I', 'PRON'), ('like', 'VERB'), ('be', 'VERB'), ('able', 'ADJ'), ('to', 'PART'), ('chat', 'VERB'), ('but', 'CCONJ'), ('I', 'PRON'), ('admit', 'VERB'), ('member', 'NOUN'), ('only', 'ADV'), ('be', 'AUX'), ('nice', 'ADJ')]","{'PRON': 2, 'VERB': 4, 'ADJ': 2, 'PART': 1, 'CCONJ': 1, 'NOUN': 1, 'ADV': 1, 'AUX': 1}",like be able to chat admit member only nice,PRON VERB VERB ADJ PART VERB CCONJ PRON VERB NOUN ADV AUX ADJ,1.0,like be able to chat but admit member only be nice,2,0,
2398,"@MrExtremo I think that when people are saying who it is, it ruins the immersion of the mystery for the viewers.",0.0,0.0,0.0,0.0,0.0,0.0,"@MrExtremo I think that when people are saying who it is, it ruins the immersion of the mystery for the viewers.","[('@mrextremo', 'X'), ('I', 'PRON'), ('think', 'VERB'), ('that', 'SCONJ'), ('when', 'ADV'), ('people', 'NOUN'), ('be', 'AUX'), ('say', 'VERB'), ('who', 'PRON'), ('it', 'PRON'), ('be', 'AUX'), (',', 'PUNCT'), ('it', 'PRON'), ('ruin', 'VERB'), ('the', 'DET'), ('immersion', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('mystery', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('viewer', 'NOUN'), ('.', 'PUNCT')]","{'X': 1, 'PRON': 4, 'VERB': 3, 'SCONJ': 1, 'ADV': 1, 'NOUN': 4, 'AUX': 2, 'PUNCT': 2, 'DET': 3, 'ADP': 2}",@mrextremo think when people say ruin immersion mystery viewer,X PRON VERB SCONJ ADV NOUN AUX VERB PRON PRON AUX PUNCT PRON VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT,1.0,@mrextremo think when people be say be ruin immersion of mystery for viewer,1,3,@mrextremo immersion
2399,Jeff,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,"[('Jeff', 'PROPN')]",{'PROPN': 1},jeff,PROPN,1.0,jeff,0,0,
2400,"Facts so member only doesn't need to be on lol, it's just it ruins our suspense lol",0.0,0.0,0.0,0.0,0.0,0.0,"Facts so member only does not need to be on lol, it is just it ruins our suspense lol","[('fact', 'NOUN'), ('so', 'SCONJ'), ('member', 'NOUN'), ('only', 'ADV'), ('do', 'AUX'), ('not', 'PART'), ('need', 'VERB'), ('to', 'PART'), ('be', 'VERB'), ('on', 'ADP'), ('lol', 'NOUN'), (',', 'PUNCT'), ('it', 'PRON'), ('be', 'AUX'), ('just', 'ADV'), ('it', 'PRON'), ('ruin', 'VERB'), ('our', 'PRON'), ('suspense', 'NOUN'), ('lol', 'NOUN')]","{'NOUN': 5, 'SCONJ': 1, 'ADV': 2, 'AUX': 2, 'PART': 2, 'VERB': 3, 'ADP': 1, 'PUNCT': 1, 'PRON': 3}",fact member only not need to be lol just ruin suspense lol,NOUN SCONJ NOUN ADV AUX PART VERB PART VERB ADP NOUN PUNCT PRON AUX ADV PRON VERB PRON NOUN NOUN,1.0,fact member only do not need to be on lol be just ruin suspense lol,0,1,
2401,HI BRIAN,0.0,0.0,0.0,0.0,0.0,0.0,HI BRIAN,"[('HI', 'PROPN'), ('BRIAN', 'PROPN')]",{'PROPN': 2},hi brian,PROPN PROPN,1.0,hi brian,2,0,
2402,@zombiekilla 502 shhhh im trying to enjoy the content,0.0,0.0,0.0,0.0,0.0,0.0,@zombiekilla 502 shhhh im trying to enjoy the content,"[('@zombiekilla', 'NOUN'), ('502', 'NUM'), ('shhhh', 'NOUN'), ('I', 'PRON'), ('be', 'AUX'), ('try', 'VERB'), ('to', 'PART'), ('enjoy', 'VERB'), ('the', 'DET'), ('content', 'NOUN')]","{'NOUN': 3, 'NUM': 1, 'PRON': 1, 'AUX': 1, 'VERB': 2, 'PART': 1, 'DET': 1}",@zombiekilla 502 shhhh try to enjoy content,NOUN NUM NOUN PRON AUX VERB PART VERB DET NOUN,1.0,@zombiekilla 502 shhhh m try to enjoy content,0,1,@zombiekilla shhhh
2403,Hey I’m a cristian,0.0,0.0,0.0,0.0,0.0,0.0,Hey I’m a cristian,"[('hey', 'INTJ'), ('I', 'PRON'), ('be', 'AUX'), ('a', 'DET'), ('cristian', 'NOUN')]","{'INTJ': 1, 'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",hey ’m cristian,INTJ PRON AUX DET NOUN,1.0,hey ’m cristian,1,0,cristian
2404,noah is sus if he is alive this long in,0.0,0.0,0.0,0.0,0.0,0.0,noah is sus if he is alive this long in,"[('noah', 'PROPN'), ('be', 'AUX'), ('su', 'NOUN'), ('if', 'SCONJ'), ('he', 'PRON'), ('be', 'VERB'), ('alive', 'ADJ'), ('this', 'DET'), ('long', 'ADV'), ('in', 'ADV')]","{'PROPN': 1, 'AUX': 1, 'NOUN': 1, 'SCONJ': 1, 'PRON': 1, 'VERB': 1, 'ADJ': 1, 'DET': 1, 'ADV': 2}",noah su be alive long in,PROPN AUX NOUN SCONJ PRON VERB ADJ DET ADV ADV,1.0,noah be su be alive long in,0,0,
2405,Well just hide the chat ya'll. SIMPLE,0.0,0.0,0.0,0.0,0.0,0.0,Well just hide the chat yall. SIMPLE,"[('well', 'INTJ'), ('just', 'ADV'), ('hide', 'VERB'), ('the', 'DET'), ('chat', 'NOUN'), ('you', 'PRON'), ('all', 'DET'), ('.', 'PUNCT'), ('simple', 'ADJ')]","{'INTJ': 1, 'ADV': 1, 'VERB': 1, 'DET': 2, 'NOUN': 1, 'PRON': 1, 'PUNCT': 1, 'ADJ': 1}",well just hide chat simple,INTJ ADV VERB DET NOUN PRON DET PUNCT ADJ,1.0,well just hide chat simple,1,1,
2406,BabaBooey,0.0,0.0,0.0,0.0,0.0,0.0,BabaBooey,"[('BabaBooey', 'PROPN')]",{'PROPN': 1},bababooey,PROPN,1.0,bababooey,0,0,bababooey
2407,lol ok,0.0,0.0,0.0,0.0,0.0,0.0,lol ok,"[('lol', 'VERB'), ('ok', 'INTJ')]","{'VERB': 1, 'INTJ': 1}",lol ok,VERB INTJ,1.0,lol ok,0,0,
2408,BRIAN EQUIP THE SOUND BOARD HAHAHAH,0.0,0.0,0.0,0.0,0.0,0.0,BRIAN EQUIP THE SOUND BOARD HAHAHAH,"[('BRIAN', 'PROPN'), ('EQUIP', 'PROPN'), ('the', 'DET'), ('SOUND', 'PROPN'), ('BOARD', 'PROPN'), ('HAHAHAH', 'PROPN')]","{'PROPN': 5, 'DET': 1}",brian equip sound board hahahah,PROPN PROPN DET PROPN PROPN PROPN,1.0,brian equip sound board hahahah,6,0,hahahah
2409,i hate members only...,0.0,0.0,0.0,0.0,0.0,0.0,i hate members only...,"[('I', 'PRON'), ('hate', 'VERB'), ('member', 'NOUN'), ('only', 'ADV'), ('...', 'PUNCT')]","{'PRON': 1, 'VERB': 1, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",hate member only ...,PRON VERB NOUN ADV PUNCT,1.0,hate member only ...,0,3,
2410,Brian look at the chat you won’t,0.0,0.0,0.0,0.0,0.0,0.0,Brian look at the chat you won’t,"[('Brian', 'PROPN'), ('look', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('chat', 'NOUN'), ('you', 'PRON'), ('will', 'AUX'), ('not', 'PART')]","{'PROPN': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PRON': 1, 'AUX': 1, 'PART': 1}",brian look chat n’t,PROPN VERB ADP DET NOUN PRON AUX PART,1.0,brian look at chat wo n’t,0,0,
2411,"I wanna vouch for the 99% of the good people in this chat, we don't need members only rn",0.0,0.0,0.0,0.0,0.0,0.0,"I wanna vouch for the 99% of the good people in this chat, we do not need members only rn","[('I', 'PRON'), ('want', 'VERB'), ('to', 'PART'), ('vouch', 'VERB'), ('for', 'ADP'), ('the', 'DET'), ('99', 'NUM'), ('%', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('good', 'ADJ'), ('people', 'NOUN'), ('in', 'ADP'), ('this', 'DET'), ('chat', 'NOUN'), (',', 'PUNCT'), ('we', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('need', 'VERB'), ('member', 'NOUN'), ('only', 'ADV'), ('rn', 'VERB')]","{'PRON': 2, 'VERB': 3, 'ADJ': 2, 'ADP': 3, 'DET': 3, 'NUM': 1, 'NOUN': 4, 'PUNCT': 1, 'AUX': 1, 'PART': 1, 'ADV': 1}",wanna vouch 99 good people chat not need member only rn,PRON VERB PART VERB ADP DET NUM NOUN ADP DET ADJ NOUN ADP DET NOUN PUNCT PRON AUX PART VERB NOUN ADV VERB,1.0,want to vouch for 99 of good people in chat do not need member only rn,1,2,vouch rn
2412,:_terroriserSweat::_terroriserSweat:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserSweat::_terroriserSweat:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('terrorisersweat::_terrorisersweat', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'NOUN': 1}",terrorisersweat::_terrorisersweat,PUNCT PROPN NOUN PUNCT,1.0,terrorisersweat::_terrorisersweat,0,6,terrorisersweat::_terrorisersweat
2413,bro iwanna,0.0,0.0,0.0,0.0,0.0,0.0,bro iwanna,"[('bro', 'PROPN'), ('iwanna', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",bro iwanna,PROPN NOUN,1.0,bro iwanna,0,0,iwanna
2414,есть русские?,0.0,0.0,0.0,0.0,0.0,0.0,есть русские?,"[('есть', 'VERB'), ('русские', 'NOUN'), ('?', 'PUNCT')]","{'VERB': 1, 'NOUN': 1, 'PUNCT': 1}",есть русские,VERB NOUN PUNCT,1.0,есть русские,0,1,есть русские
2415,"exactly, he won't look at chat 😂",0.0,0.0,0.0,0.0,0.0,0.0,"exactly, he will not look at chat 😂","[('exactly', 'ADV'), (',', 'PUNCT'), ('he', 'PRON'), ('will', 'AUX'), ('not', 'PART'), ('look', 'VERB'), ('at', 'ADP'), ('chat', 'NOUN'), ('😂', 'EMOJI')]","{'ADV': 1, 'PUNCT': 1, 'PRON': 1, 'AUX': 1, 'PART': 1, 'VERB': 1, 'ADP': 1, 'NOUN': 1, 'X': 1}",exactly not look chat 😂,ADV PUNCT PRON AUX PART VERB ADP NOUN EMOJI,1.0,exactly will not look at chat,0,1,
2416,So Nogla is sus because he isn’t being normal Nogla but yeah he won’t look cause they made the rule only imposters can chat watch,0.0,0.0,0.0,0.0,0.0,0.0,So Nogla is sus because he isn’t being normal Nogla but yeah he won’t look cause they made the rule only imposters can chat watch,"[('so', 'ADV'), ('Nogla', 'PROPN'), ('be', 'AUX'), ('su', 'NOUN'), ('because', 'SCONJ'), ('he', 'PRON'), ('be', 'AUX'), ('not', 'PART'), ('be', 'VERB'), ('normal', 'ADJ'), ('Nogla', 'PROPN'), ('but', 'CCONJ'), ('yeah', 'INTJ'), ('he', 'PRON'), ('will', 'AUX'), ('not', 'PART'), ('look', 'VERB'), ('because', 'SCONJ'), ('they', 'PRON'), ('make', 'VERB'), ('the', 'DET'), ('rule', 'NOUN'), ('only', 'ADV'), ('imposter', 'NOUN'), ('can', 'AUX'), ('chat', 'VERB'), ('watch', 'NOUN')]","{'ADV': 2, 'PROPN': 2, 'AUX': 4, 'NOUN': 4, 'SCONJ': 2, 'PRON': 3, 'PART': 2, 'VERB': 4, 'ADJ': 1, 'CCONJ': 1, 'INTJ': 1, 'DET': 1}",so nogla su n’t be normal nogla yeah n’t look make rule only imposter chat watch,ADV PROPN AUX NOUN SCONJ PRON AUX PART VERB ADJ PROPN CCONJ INTJ PRON AUX PART VERB SCONJ PRON VERB DET NOUN ADV NOUN AUX VERB NOUN,1.0,so nogla be su be n’t be normal nogla but yeah wo n’t look make rule only imposter can chat watch,0,0,nogla nogla imposter
2417,Hello,0.0,0.0,0.0,0.0,0.0,0.0,Hello,"[('hello', 'INTJ')]",{'INTJ': 1},hello,INTJ,1.0,hello,0,0,
2418,damn chat is zooming,0.0,0.0,0.0,0.0,0.0,0.0,damn chat is zooming,"[('damn', 'INTJ'), ('chat', 'NOUN'), ('be', 'AUX'), ('zoom', 'VERB')]","{'INTJ': 1, 'NOUN': 1, 'AUX': 1, 'VERB': 1}",damn chat zoom,INTJ NOUN AUX VERB,1.0,damn chat be zoom,0,0,
2419,BRIAN LOOK AT THE CHAT!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,BRIAN LOOK AT THE CHAT!!!!!!,"[('BRIAN', 'PROPN'), ('look', 'VERB'), ('at', 'ADP'), ('the', 'DET'), ('chat', 'NOUN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PROPN': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 6}",brian look chat,PROPN VERB ADP DET NOUN PUNCT PUNCT PUNCT PUNCT PUNCT PUNCT,1.0,brian look at chat,5,6,
2420,just got off of work and excited to watch,0.0,0.0,0.0,0.0,0.0,0.0,just got off of work and excited to watch,"[('just', 'ADV'), ('get', 'VERB'), ('off', 'ADP'), ('of', 'ADP'), ('work', 'NOUN'), ('and', 'CCONJ'), ('excited', 'ADJ'), ('to', 'PART'), ('watch', 'VERB')]","{'ADV': 1, 'VERB': 2, 'ADP': 2, 'NOUN': 1, 'CCONJ': 1, 'ADJ': 1, 'PART': 1}",just get work excited to watch,ADV VERB ADP ADP NOUN CCONJ ADJ PART VERB,1.0,just get off of work and excited to watch,0,0,
2421,Hi,0.0,0.0,0.0,0.0,0.0,0.0,Hi,"[('hi', 'INTJ')]",{'INTJ': 1},hi,INTJ,1.0,hi,0,0,
2422,chat is kinda salty right now but honestly I'm just happy to be here :),0.0,0.0,0.0,0.0,0.0,0.0,chat is kinda salty right now but honestly I am just happy to be here :),"[('chat', 'NOUN'), ('be', 'AUX'), ('kind', 'ADV'), ('of', 'ADV'), ('salty', 'ADJ'), ('right', 'ADV'), ('now', 'ADV'), ('but', 'CCONJ'), ('honestly', 'ADV'), ('I', 'PRON'), ('be', 'AUX'), ('just', 'ADV'), ('happy', 'ADJ'), ('to', 'PART'), ('be', 'VERB'), ('here', 'ADV'), (':)', 'PUNCT')]","{'NOUN': 1, 'AUX': 2, 'ADV': 6, 'ADJ': 2, 'CCONJ': 1, 'PRON': 1, 'PART': 1, 'VERB': 1, 'PUNCT': 1}",chat kinda salty right now honestly just happy to be here :),NOUN AUX ADV ADV ADJ ADV ADV CCONJ ADV PRON AUX ADV ADJ PART VERB ADV PUNCT,1.0,chat be kind of salty right now but honestly be just happy to be here :),1,2,
2423,We DONT need members only chat,0.0,0.0,0.0,0.0,0.0,0.0,We DONT need members only chat,"[('we', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('need', 'VERB'), ('member', 'NOUN'), ('only', 'ADV'), ('chat', 'VERB')]","{'PRON': 1, 'NOUN': 2, 'VERB': 2, 'ADV': 1}",dont need member only chat,PRON AUX PART VERB NOUN ADV VERB,1.0,do not need member only chat,1,0,
2424,brian going hard detective mode,0.0,0.0,0.0,0.0,0.0,0.0,brian going hard detective mode,"[('brian', 'PROPN'), ('go', 'VERB'), ('hard', 'ADJ'), ('detective', 'NOUN'), ('mode', 'NOUN')]","{'PROPN': 1, 'VERB': 1, 'ADJ': 1, 'NOUN': 2}",brian go hard detective mode,PROPN VERB ADJ NOUN NOUN,1.0,brian go hard detective mode,0,0,
2425,stop medbay scanning,0.0,0.0,0.0,0.0,0.0,0.0,stop medbay scanning,"[('stop', 'VERB'), ('medbay', 'NOUN'), ('scan', 'VERB')]","{'VERB': 2, 'NOUN': 1}",stop medbay scan,VERB NOUN VERB,1.0,stop medbay scan,0,0,medbay
2426,But y'all should def become members anyway,0.0,0.0,0.0,0.0,0.0,0.0,But you all should def become members anyway,"[('but', 'CCONJ'), ('you', 'PRON'), ('all', 'DET'), ('should', 'AUX'), ('def', 'PROPN'), ('become', 'VERB'), ('member', 'NOUN'), ('anyway', 'ADV')]","{'CCONJ': 1, 'PRON': 1, 'DET': 1, 'AUX': 1, 'PROPN': 1, 'VERB': 1, 'NOUN': 1, 'ADV': 1}",def become member anyway,CCONJ PRON DET AUX PROPN VERB NOUN ADV,1.0,but should def become member anyway,0,0,def
2427,u,0.0,0.0,0.0,0.0,0.0,0.0,u,"[('you', 'PRON')]",{'NOUN': 1},u,PRON,1.0,you,0,0,
2428,"If you don't want to get spoiled, hide the chat",0.0,0.0,0.0,0.0,0.0,0.0,"If you do not want to get spoiled, hide the chat","[('if', 'SCONJ'), ('you', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('want', 'VERB'), ('to', 'PART'), ('get', 'VERB'), ('spoil', 'VERB'), (',', 'PUNCT'), ('hide', 'VERB'), ('the', 'DET'), ('chat', 'NOUN')]","{'SCONJ': 1, 'PRON': 1, 'AUX': 1, 'PART': 2, 'VERB': 4, 'PUNCT': 1, 'DET': 1, 'NOUN': 1}",not want to get spoil hide chat,SCONJ PRON AUX PART VERB PART VERB VERB PUNCT VERB DET NOUN,1.0,do not want to get spoil hide chat,0,1,
2429,The suspense!,0.0,0.0,0.0,0.0,0.0,0.0,The suspense!,"[('the', 'DET'), ('suspense', 'NOUN'), ('!', 'PUNCT')]","{'DET': 1, 'NOUN': 1, 'PUNCT': 1}",suspense,DET NOUN PUNCT,1.0,suspense,0,1,
2430,WITNESS!!!,0.0,0.0,0.0,0.0,0.0,0.0,WITNESS!!!,"[('WITNESS', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 3}",witness,PROPN PUNCT PUNCT PUNCT,1.0,witness,1,3,
2431,its brian,0.0,0.0,0.0,0.0,0.0,0.0,its brian,"[('its', 'PRON'), ('brian', 'NOUN')]","{'PRON': 1, 'NOUN': 1}",brian,PRON NOUN,1.0,brian,0,0,
2432,bruh if brain dies right now ima laugh a little,0.0,0.0,0.0,0.0,0.0,0.0,bruh if brain dies right now ima laugh a little,"[('bruh', 'NOUN'), ('if', 'SCONJ'), ('brain', 'NOUN'), ('die', 'VERB'), ('right', 'ADV'), ('now', 'ADV'), ('I', 'PRON'), ('be', 'AUX'), ('about', 'ADJ'), ('to', 'PART'), ('laugh', 'VERB'), ('a', 'DET'), ('little', 'ADJ')]","{'NOUN': 3, 'SCONJ': 1, 'VERB': 2, 'ADV': 2, 'PRON': 1, 'DET': 2, 'ADJ': 1}",bruh brain die right now m laugh little,NOUN SCONJ NOUN VERB ADV ADV PRON AUX ADJ PART VERB DET ADJ,1.0,bruh brain die right now m laugh little,0,0,bruh
2433,So like UwU terroriser,0.0,0.0,0.0,0.0,0.0,0.0,So like UwU terroriser,"[('so', 'ADV'), ('like', 'ADP'), ('UwU', 'PROPN'), ('terroriser', 'ADV')]","{'ADV': 2, 'ADP': 1, 'PROPN': 1}",so uwu terroriser,ADV ADP PROPN ADV,1.0,so like uwu terroriser,0,0,uwu terroriser
2434,fwute gumi,0.0,0.0,0.0,0.0,0.0,0.0,fwute gumi,"[('fwute', 'ADJ'), ('gumi', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",fwute gumi,ADJ NOUN,1.0,fwute gumi,0,0,fwute gumi
2435,I es we do,0.0,0.0,0.0,0.0,0.0,0.0,I es we do,"[('I', 'PRON'), ('es', 'VERB'), ('we', 'PRON'), ('do', 'VERB')]","{'PRON': 2, 'VERB': 2}",e do,PRON VERB PRON VERB,1.0,e do,1,0,
2436,@TheRecklessGamer you can do that in silence in members only chat,0.0,0.0,0.0,0.0,0.0,0.0,@TheRecklessGamer you can do that in silence in members only chat,"[('@TheRecklessGamer', 'PUNCT'), ('you', 'PRON'), ('can', 'AUX'), ('do', 'VERB'), ('that', 'DET'), ('in', 'ADP'), ('silence', 'NOUN'), ('in', 'ADP'), ('member', 'NOUN'), ('only', 'ADV'), ('chat', 'VERB')]","{'PUNCT': 1, 'PRON': 1, 'AUX': 1, 'VERB': 2, 'DET': 1, 'ADP': 2, 'NOUN': 2, 'ADV': 1}",@therecklessgamer do silence member only chat,PUNCT PRON AUX VERB DET ADP NOUN ADP NOUN ADV VERB,1.0,@therecklessgamer can do in silence in member only chat,0,1,@therecklessgamer
2437,cant afford to be a member,0.0,0.0,0.0,0.0,0.0,0.0,cant afford to be a member,"[('can', 'AUX'), ('not', 'PART'), ('afford', 'VERB'), ('to', 'PART'), ('be', 'VERB'), ('a', 'DET'), ('member', 'NOUN')]","{'AUX': 1, 'PART': 2, 'VERB': 2, 'DET': 1, 'NOUN': 1}",nt afford to be member,AUX PART VERB PART VERB DET NOUN,1.0,ca nt afford to be member,0,0,
2438,If Noah's not dead it's def him,0.0,0.0,0.0,0.0,0.0,0.0,If Noahs not dead it is def him,"[('if', 'SCONJ'), ('Noahs', 'PROPN'), ('not', 'PART'), ('dead', 'ADJ'), ('it', 'PRON'), ('be', 'AUX'), ('def', 'PROPN'), ('he', 'PRON')]","{'SCONJ': 1, 'PROPN': 2, 'PART': 1, 'ADJ': 1, 'PRON': 2, 'AUX': 1}",noahs not dead def,SCONJ PROPN PART ADJ PRON AUX PROPN PRON,1.0,noahs not dead be def,0,0,noahs def
2439,Members only ain’t as funny as us,0.0,0.0,0.0,0.0,0.0,0.0,Members only ain’t as funny as us,"[('member', 'NOUN'), ('only', 'ADV'), ('be', 'AUX'), ('not', 'PART'), ('as', 'ADV'), ('funny', 'ADJ'), ('as', 'ADP'), ('we', 'PRON')]","{'NOUN': 1, 'ADV': 2, 'VERB': 1, 'PART': 1, 'ADJ': 1, 'ADP': 1, 'PRON': 1}",member only ai n’t a funny,NOUN ADV AUX PART ADV ADJ ADP PRON,1.0,member only ai n’t a funny as,0,0,
2440,totally forgot this was live and not a vod lmao,0.0,0.0,0.0,0.0,0.0,0.0,totally forgot this was live and not a vod lmao,"[('totally', 'ADV'), ('forget', 'VERB'), ('this', 'DET'), ('be', 'AUX'), ('live', 'ADJ'), ('and', 'CCONJ'), ('not', 'PART'), ('a', 'DET'), ('vod', 'PROPN'), ('lmao', 'NOUN')]","{'ADV': 1, 'VERB': 1, 'DET': 2, 'AUX': 1, 'ADJ': 1, 'CCONJ': 1, 'PART': 1, 'PROPN': 1, 'NOUN': 1}",totally forget live not vod lmao,ADV VERB DET AUX ADJ CCONJ PART DET PROPN NOUN,1.0,totally forget be live and not vod lmao,0,0,vod lmao
2441,"помимо меня, есть еще русские?",0.0,0.0,0.0,0.0,0.0,0.0,"помимо меня, есть еще русские?","[('помимо', 'NOUN'), ('меня', 'NOUN'), (',', 'PUNCT'), ('есть', 'NOUN'), ('еще', 'NOUN'), ('русские', 'PROPN'), ('?', 'PUNCT')]","{'NOUN': 4, 'PUNCT': 2, 'PROPN': 1}",помимо меня есть еще русские,NOUN NOUN PUNCT NOUN NOUN PROPN PUNCT,1.0,помимо меня есть еще русские,0,2,помимо меня есть еще русские
2442,is nogla,0.0,0.0,0.0,0.0,0.0,0.0,is nogla,"[('be', 'AUX'), ('nogla', 'ADJ')]","{'AUX': 1, 'ADJ': 1}",nogla,AUX ADJ,1.0,be nogla,0,0,nogla
2443,ByronNotBrian Member (10 months) ​But y'all should def become members anyway mute,0.0,0.0,0.0,0.0,0.0,0.0,ByronNotBrian Member (10 months) ​But you all should def become members anyway mute,"[('ByronNotBrian', 'PROPN'), ('Member', 'PROPN'), ('(', 'PUNCT'), ('10', 'NUM'), ('month', 'NOUN'), (')', 'PUNCT'), ('\u200bbut', 'ADV'), ('you', 'PRON'), ('all', 'DET'), ('should', 'AUX'), ('def', 'PROPN'), ('become', 'VERB'), ('member', 'NOUN'), ('anyway', 'ADV'), ('mute', 'VERB')]","{'PROPN': 3, 'PUNCT': 2, 'NUM': 1, 'NOUN': 2, 'ADV': 2, 'PRON': 1, 'DET': 1, 'AUX': 1, 'VERB': 2}",byronnotbrian member 10 month ​but def become member anyway mute,PROPN PROPN PUNCT NUM NOUN PUNCT ADV PRON DET AUX PROPN VERB NOUN ADV VERB,1.0,byronnotbrian member 10 month ​but should def become member anyway mute,0,2,byronnotbrian ​but def
