,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
898,IOWA LOVES YOU MY POTUS!!!!! BIDEN SUCKS,0.0,0.0,0.0,0.0,0.0,0.0,IOWA LOVES YOU MY POTUS!!!!! BIDEN SUCKS,"[('IOWA', 'PROPN'), ('love', 'VERB'), ('you', 'PRON'), ('my', 'VERB'), ('POTUS', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('BIDEN', 'NOUN'), ('suck', 'NOUN')]","{'PROPN': 2, 'VERB': 2, 'PRON': 1, 'PUNCT': 5, 'NOUN': 2}",iowa love my potus biden suck,PROPN VERB PROPN NOUN NOUN,1.0,IOWA love POTUS BIDEN suck,7,5,potus
899,"we love you, Trump!",0.0,0.0,0.0,0.0,0.0,0.0,"we love you, Trump!","[('we', 'PRON'), ('love', 'VERB'), ('you', 'PRON'), (',', 'PUNCT'), ('Trump', 'PROPN'), ('!', 'PUNCT')]","{'PRON': 2, 'VERB': 1, 'PUNCT': 2, 'PROPN': 1}",love trump,VERB PROPN,1.0,love Trump,0,2,
900,Trump lost,0.0,0.0,0.0,0.0,0.0,0.0,Trump lost,"[('Trump', 'PROPN'), ('lose', 'VERB')]","{'PROPN': 1, 'VERB': 1}",trump lose,PROPN VERB,1.0,Trump lose,0,0,
901,We love you trump ❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,We love you trump ❤️❤️❤️,"[('we', 'PRON'), ('love', 'VERB'), ('you', 'PRON'), ('trump', 'VERB'), ('❤️', 'EMOJI'), ('❤️', 'EMOJI'), ('❤️', 'EMOJI')]","{'PRON': 2, 'VERB': 2, 'EMOJI': 3}",love trump ❤ ️ ❤ ️ ❤ ️,VERB VERB EMOJI EMOJI EMOJI,1.0,love trump,0,0,
902,Going by the video title I figured he was trying to pardon himself.,0.0,0.0,0.0,0.0,0.0,0.0,Going by the video title I figured he was trying to pardon himself.,"[('go', 'VERB'), ('by', 'ADP'), ('the', 'DET'), ('video', 'NOUN'), ('title', 'NOUN'), ('I', 'PRON'), ('figure', 'VERB'), ('he', 'PRON'), ('be', 'AUX'), ('try', 'VERB'), ('to', 'PART'), ('pardon', 'VERB'), ('himself', 'PRON'), ('.', 'PUNCT')]","{'VERB': 4, 'ADP': 1, 'DET': 1, 'NOUN': 2, 'PRON': 3, 'AUX': 1, 'PART': 1, 'PUNCT': 1}",go video title figure try to pardon,VERB NOUN NOUN PRON VERB VERB VERB,1.0,go video title figure try pardon,1,1,
903,FAKE CNN FAKE NEWS YELLING ALWAYS 💀,0.0,0.0,0.0,0.0,0.0,0.0,FAKE CNN FAKE NEWS YELLING ALWAYS 💀,"[('fake', 'ADJ'), ('CNN', 'PROPN'), ('fake', 'ADJ'), ('news', 'NOUN'), ('yelling', 'NOUN'), ('always', 'ADV'), ('💀', 'EMOJI')]","{'ADJ': 2, 'PROPN': 1, 'NOUN': 2, 'ADV': 1, 'EMOJI': 1}",fake cnn fake news yelling always 💀,ADJ PROPN ADJ NOUN NOUN ADV EMOJI,1.0,fake CNN fake news yelling always,6,0,
904,they are messing up bidens desk,0.0,0.0,0.0,0.0,0.0,0.0,they are messing up bidens desk,"[('they', 'PRON'), ('be', 'AUX'), ('mess', 'VERB'), ('up', 'ADP'), ('biden', 'NOUN'), ('desk', 'NOUN')]","{'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADP': 1, 'NOUN': 2}",mess biden desk,VERB NOUN NOUN,1.0,mess biden desk,0,0,
905,One term POTUS,0.0,0.0,0.0,0.0,0.0,0.0,One term POTUS,"[('one', 'NUM'), ('term', 'NOUN'), ('POTUS', 'PROPN')]","{'NUM': 1, 'NOUN': 1, 'PROPN': 1}",one term potus,NUM NOUN PROPN,1.0,one term POTUS,1,0,potus
906,"All u haters will really love what's coming, If you get exactly what you've been asking for say goodbye to all of your freedoms including bashing the politicians and country.",0.0,0.0,0.0,0.0,0.0,0.0,"All you haters will really love what is coming, If you get exactly what you have been asking for say goodbye to all of your freedoms including bashing the politicians and country.","[('all', 'DET'), ('you', 'PRON'), ('hater', 'NOUN'), ('will', 'AUX'), ('really', 'ADV'), ('love', 'VERB'), ('what', 'PRON'), ('be', 'AUX'), ('come', 'VERB'), (',', 'PUNCT'), ('if', 'SCONJ'), ('you', 'PRON'), ('get', 'VERB'), ('exactly', 'ADV'), ('what', 'PRON'), ('you', 'PRON'), ('have', 'AUX'), ('be', 'AUX'), ('ask', 'VERB'), ('for', 'ADP'), ('say', 'INTJ'), ('goodbye', 'NOUN'), ('to', 'ADP'), ('all', 'DET'), ('of', 'ADP'), ('your', 'PRON'), ('freedom', 'NOUN'), ('include', 'VERB'), ('bash', 'VERB'), ('the', 'DET'), ('politician', 'NOUN'), ('and', 'CCONJ'), ('country', 'NOUN'), ('.', 'PUNCT')]","{'DET': 3, 'PRON': 6, 'NOUN': 5, 'AUX': 4, 'ADV': 2, 'VERB': 6, 'PUNCT': 2, 'SCONJ': 1, 'ADP': 3, 'INTJ': 1, 'CCONJ': 1}",u hater really love come get exactly ask say goodbye freedom include bash politician country,NOUN ADV VERB VERB VERB ADV VERB INTJ NOUN NOUN VERB VERB NOUN NOUN,1.0,hater really love come get exactly ask say goodbye freedom include bash politician country,0,2,
907,listen to those nasty d bag reporters,0.0,0.0,0.0,0.0,0.0,1.0,listen to those nasty d bag reporters,"[('listen', 'VERB'), ('to', 'ADP'), ('those', 'DET'), ('nasty', 'ADJ'), ('d', 'NOUN'), ('bag', 'NOUN'), ('reporter', 'NOUN')]","{'VERB': 1, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 3}",listen nasty d bag reporter,VERB ADJ NOUN NOUN,0.0,listen nasty bag reporter,0,0,
908,Help Cuommo won’t let me breath,0.0,0.0,0.0,1.0,0.0,0.0,Help Cuommo will not let me breath,"[('help', 'VERB'), ('cuommo', 'NOUN'), ('will', 'AUX'), ('not', 'PART'), ('let', 'VERB'), ('I', 'PRON'), ('breath', 'VERB')]","{'VERB': 3, 'NOUN': 1, 'AUX': 1, 'PART': 1, 'PRON': 1}",help cuommo n’t let breath,VERB NOUN VERB PRON VERB,0.0,help cuommo let breath,0,0,cuommo
909,l still pray that Mr president Trump more 4 years...,0.0,0.0,0.0,0.0,0.0,0.0,l still pray that Mr president Trump more 4 years...,"[('l', 'X'), ('still', 'ADV'), ('pray', 'VERB'), ('that', 'SCONJ'), ('Mr', 'PROPN'), ('president', 'NOUN'), ('Trump', 'PROPN'), ('more', 'ADV'), ('4', 'NUM'), ('year', 'NOUN'), ('...', 'PUNCT')]","{'X': 1, 'ADV': 2, 'VERB': 1, 'SCONJ': 1, 'PROPN': 2, 'NOUN': 2, 'NUM': 1, 'PUNCT': 1}",l still pray mr president trump more 4 year ...,X ADV VERB PROPN NOUN PROPN NUM NOUN,1.0,l still pray Mr president Trump 4 year ...,0,3,
910,Why do they let the News attend this event? All they do is shout their hair brained questions.,1.0,0.0,0.0,1.0,0.0,0.0,Why do they let the News attend this event? All they do is shout their hair brained questions.,"[('why', 'ADV'), ('do', 'AUX'), ('they', 'PRON'), ('let', 'VERB'), ('the', 'DET'), ('News', 'PROPN'), ('attend', 'VERB'), ('this', 'DET'), ('event', 'NOUN'), ('?', 'PUNCT'), ('all', 'DET'), ('they', 'PRON'), ('do', 'VERB'), ('be', 'AUX'), ('shout', 'VERB'), ('their', 'PRON'), ('hair', 'NOUN'), ('brain', 'VERB'), ('question', 'NOUN'), ('.', 'PUNCT')]","{'ADV': 1, 'AUX': 2, 'PRON': 3, 'VERB': 5, 'DET': 3, 'PROPN': 1, 'NOUN': 3, 'PUNCT': 2}",why let news attend event do shout hair brain question,VERB PROPN VERB NOUN VERB NOUN VERB NOUN,0.0,let News attend event shout hair brain question,0,2,
911,Woooooo Biden won. Finally!,0.0,0.0,0.0,0.0,0.0,0.0,Woooooo Biden won. Finally!,"[('Woooooo', 'PROPN'), ('Biden', 'PROPN'), ('win', 'VERB'), ('.', 'PUNCT'), ('finally', 'ADV'), ('!', 'PUNCT')]","{'PROPN': 2, 'VERB': 1, 'PUNCT': 2, 'ADV': 1}",woooooo biden win finally,PROPN PROPN VERB ADV,1.0,Woooooo Biden win finally,0,2,woooooo
912,lol keep wishing,0.0,0.0,0.0,0.0,0.0,0.0,lol keep wishing,"[('lol', 'NOUN'), ('keep', 'VERB'), ('wish', 'VERB')]","{'NOUN': 1, 'VERB': 2}",lol keep wish,NOUN VERB VERB,1.0,lol keep wish,0,0,
913,trump 4 the people,0.0,0.0,0.0,0.0,0.0,0.0,trump 4 the people,"[('trump', 'VERB'), ('4', 'NUM'), ('the', 'DET'), ('people', 'NOUN')]","{'VERB': 1, 'NUM': 1, 'DET': 1, 'NOUN': 1}",trump 4 people,VERB NUM NOUN,1.0,trump 4 people,0,0,
914,USA!!,0.0,0.0,0.0,0.0,0.0,0.0,USA!!,"[('USA', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PROPN': 1, 'PUNCT': 2}",usa,PROPN,1.0,USA,1,2,
915,PUMP ET UP,0.0,0.0,0.0,0.0,0.0,0.0,PUMP ET UP,"[('PUMP', 'PROPN'), ('ET', 'PROPN'), ('up', 'ADV')]","{'PROPN': 2, 'ADV': 1}",pump et up,PROPN PROPN,1.0,PUMP ET,3,0,
916,love our country🌹,0.0,0.0,0.0,0.0,0.0,0.0,love our country🌹,"[('love', 'VERB'), ('our', 'PRON'), ('country', 'NOUN'), ('🌹', 'EMOJI')]","{'VERB': 1, 'PRON': 1, 'NOUN': 1, 'EMOJI': 1}",love country 🌹,VERB NOUN EMOJI,1.0,love country,0,0,
917,anywhere is,0.0,0.0,0.0,0.0,0.0,0.0,anywhere is,"[('anywhere', 'ADV'), ('be', 'AUX')]","{'ADV': 1, 'AUX': 1}",anywhere,ADV,1.0,anywhere,0,0,
918,Trump 2Q2Q,0.0,0.0,0.0,0.0,0.0,0.0,Trump 2Q2Q,"[('Trump', 'PROPN'), ('2Q2Q', 'PROPN')]",{'PROPN': 2},trump 2q2q,PROPN PROPN,1.0,Trump 2Q2Q,2,0,2q2q
919,Continue on President Trump,0.0,0.0,0.0,0.0,0.0,0.0,Continue on President Trump,"[('continue', 'VERB'), ('on', 'ADP'), ('President', 'PROPN'), ('Trump', 'PROPN')]","{'VERB': 1, 'ADP': 1, 'PROPN': 2}",continue president trump,VERB PROPN PROPN,1.0,continue President Trump,0,0,
920,"I vote for you, you vote for me We're a very distrusting family With a paper ballot and no counting machines Across the table checking from me to you Won't you say you that ballot is true?",0.0,0.0,0.0,1.0,0.0,0.0,"I vote for you, you vote for me we are a very distrusting family With a paper ballot and no counting machines Across the table checking from me to you will not you say you that ballot is true?","[('I', 'PRON'), ('vote', 'VERB'), ('for', 'ADP'), ('you', 'PRON'), (',', 'PUNCT'), ('you', 'PRON'), ('vote', 'VERB'), ('for', 'ADP'), ('I', 'PRON'), ('we', 'PRON'), ('be', 'AUX'), ('a', 'DET'), ('very', 'ADV'), ('distrust', 'VERB'), ('family', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('paper', 'NOUN'), ('ballot', 'NOUN'), ('and', 'CCONJ'), ('no', 'DET'), ('count', 'VERB'), ('machine', 'NOUN'), ('across', 'ADP'), ('the', 'DET'), ('table', 'NOUN'), ('check', 'VERB'), ('from', 'ADP'), ('I', 'PRON'), ('to', 'ADP'), ('you', 'PRON'), ('will', 'AUX'), ('not', 'PART'), ('you', 'PRON'), ('say', 'VERB'), ('you', 'PRON'), ('that', 'SCONJ'), ('ballot', 'NOUN'), ('be', 'AUX'), ('true', 'ADJ'), ('?', 'PUNCT')]","{'PRON': 9, 'VERB': 6, 'ADP': 6, 'PUNCT': 2, 'AUX': 3, 'DET': 4, 'ADV': 1, 'NOUN': 6, 'CCONJ': 1, 'PART': 1, 'SCONJ': 1, 'ADJ': 1}",vote vote very distrust family paper ballot count machine table check not say ballot true,PRON VERB VERB PRON VERB NOUN NOUN NOUN VERB NOUN ADP NOUN VERB PRON VERB NOUN ADJ,0.0,vote vote distrust family paper ballot count machine across table check say ballot true,1,2,
921,can't wait for trump to win,0.0,0.0,0.0,0.0,0.0,0.0,can not wait for trump to win,"[('can', 'AUX'), ('not', 'PART'), ('wait', 'VERB'), ('for', 'ADP'), ('trump', 'NOUN'), ('to', 'PART'), ('win', 'VERB')]","{'AUX': 1, 'PART': 2, 'VERB': 2, 'ADP': 1, 'NOUN': 1}",not wait trump to win,VERB NOUN VERB,1.0,wait trump win,0,0,
922,What happen to the smooth trump transition 😆😆😆”bad things happen in Philadelphia”,0.0,0.0,0.0,0.0,0.0,0.0,What happen to the smooth trump transition 😆😆😆”bad things happen in Philadelphia”,"[('what', 'PRON'), ('happen', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('smooth', 'ADJ'), ('trump', 'NOUN'), ('transition', 'NOUN'), ('😆', 'EMOJI'), ('😆', 'EMOJI'), ('😆', 'EMOJI'), ('""', 'PUNCT'), ('bad', 'ADJ'), ('thing', 'NOUN'), ('happen', 'VERB'), ('in', 'ADP'), ('Philadelphia', 'PROPN'), ('""', 'PUNCT')]","{'PRON': 1, 'VERB': 2, 'ADP': 2, 'DET': 1, 'ADJ': 2, 'NOUN': 3, 'EMOJI': 3, 'PUNCT': 2, 'PROPN': 1}",happen smooth trump transition 😆 😆 😆 bad thing happen philadelphia,VERB ADJ NOUN NOUN EMOJI EMOJI EMOJI ADJ NOUN VERB PROPN,1.0,happen smooth trump transition bad thing happen Philadelphia,0,0,
923,4 more years!!!!,0.0,0.0,0.0,0.0,0.0,0.0,4 more years!!!!,"[('4', 'NUM'), ('more', 'ADJ'), ('year', 'NOUN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'NUM': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 4}",4 more year,NUM NOUN,1.0,4 year,0,4,
924,world needs justice,0.0,0.0,0.0,0.0,0.0,0.0,world needs justice,"[('world', 'NOUN'), ('need', 'VERB'), ('justice', 'NOUN')]","{'NOUN': 2, 'VERB': 1}",world need justice,NOUN VERB NOUN,1.0,world need justice,0,0,
925,STOP THE STEAL!!!!,0.0,0.0,0.0,0.0,0.0,0.0,STOP THE STEAL!!!!,"[('stop', 'VERB'), ('the', 'DET'), ('steal', 'NOUN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 4}",stop steal,VERB NOUN,1.0,stop steal,3,4,
926,Go USA!!!,0.0,0.0,0.0,0.0,0.0,0.0,Go USA!!!,"[('go', 'VERB'), ('USA', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'VERB': 1, 'PROPN': 1, 'PUNCT': 3}",go usa,VERB PROPN,1.0,go USA,1,3,
927,Y’all LOST 🐝,0.0,0.0,0.0,0.0,0.0,0.0,you all LOST 🐝,"[('you', 'PRON'), ('all', 'DET'), ('lose', 'VERB'), ('🐝', 'EMOJI')]","{'PRON': 1, 'DET': 1, 'VERB': 1, 'EMOJI': 1}",y’all lose 🐝,VERB EMOJI,1.0,lose,2,0,y’all
928,i cant stand this corrupt pompeo,1.0,0.0,0.0,0.0,0.0,0.0,i can not stand this corrupt pompeo,"[('I', 'PRON'), ('can', 'AUX'), ('not', 'PART'), ('stand', 'VERB'), ('this', 'DET'), ('corrupt', 'ADJ'), ('pompeo', 'NOUN')]","{'PRON': 1, 'AUX': 1, 'PART': 1, 'VERB': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1}",nt stand corrupt pompeo,PRON VERB ADJ NOUN,0.0,stand corrupt pompeo,0,0,pompeo
929,Philadelphia is full of riggers,1.0,0.0,0.0,1.0,0.0,0.0,Philadelphia is full of riggers,"[('Philadelphia', 'PROPN'), ('be', 'AUX'), ('full', 'ADJ'), ('of', 'ADP'), ('rigger', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'ADJ': 1, 'ADP': 1, 'NOUN': 1}",philadelphia full rigger,PROPN ADJ NOUN,0.0,Philadelphia full rigger,0,0,rigger
930,go go,0.0,0.0,0.0,0.0,0.0,0.0,go go,"[('go', 'VERB'), ('go', 'VERB')]",{'VERB': 2},go go,VERB VERB,1.0,go go,0,0,
931,SATAN ❤ TRUMP,1.0,0.0,0.0,0.0,0.0,1.0,SATAN ❤ TRUMP,"[('SATAN', 'PROPN'), ('❤', 'EMOJI'), ('TRUMP', 'PROPN')]","{'PROPN': 2, 'EMOJI': 1}",satan ❤ trump,PROPN EMOJI PROPN,0.0,SATAN TRUMP,2,0,
932,Pompeo's the Foreign Minister of Kuwait now?,0.0,0.0,0.0,0.0,0.0,0.0,Pompeo's the Foreign Minister of Kuwait now?,"[('Pompeo', 'PROPN'), (""'s"", 'PART'), ('the', 'DET'), ('Foreign', 'PROPN'), ('Minister', 'PROPN'), ('of', 'ADP'), ('Kuwait', 'PROPN'), ('now', 'ADV'), ('?', 'PUNCT')]","{'PROPN': 4, 'PART': 1, 'DET': 1, 'ADP': 1, 'ADV': 1, 'PUNCT': 1}",pompeos foreign minister kuwait now,PROPN PART PROPN PROPN PROPN,1.0,Pompeo 's Foreign Minister Kuwait,0,1,pompeos
933,Thanks god BIDEN is in! Time to get America back on track. End the embarrassment that trump was,0.0,0.0,0.0,0.0,0.0,0.0,Thanks god BIDEN is in! Time to get America back on track. End the embarrassment that trump was,"[('thank', 'NOUN'), ('god', 'PROPN'), ('BIDEN', 'VERB'), ('be', 'AUX'), ('in', 'ADP'), ('!', 'PUNCT'), ('time', 'NOUN'), ('to', 'PART'), ('get', 'VERB'), ('America', 'PROPN'), ('back', 'ADV'), ('on', 'ADP'), ('track', 'NOUN'), ('.', 'PUNCT'), ('end', 'VERB'), ('the', 'DET'), ('embarrassment', 'NOUN'), ('that', 'SCONJ'), ('trump', 'PROPN'), ('be', 'VERB')]","{'NOUN': 4, 'PROPN': 3, 'VERB': 4, 'AUX': 1, 'ADP': 2, 'PUNCT': 2, 'PART': 1, 'ADV': 1, 'DET': 1, 'SCONJ': 1}",thank god biden time to get america back track end embarrassment trump be,NOUN PROPN VERB NOUN VERB PROPN ADV NOUN VERB NOUN PROPN,1.0,thank god BIDEN time get America back track end embarrassment trump,1,2,
934,watching from Philippines,0.0,0.0,0.0,0.0,0.0,0.0,watching from Philippines,"[('watch', 'VERB'), ('from', 'ADP'), ('Philippines', 'PROPN')]","{'VERB': 1, 'ADP': 1, 'PROPN': 1}",watch philippines,VERB PROPN,1.0,watch Philippines,0,0,
935,"google ""rich man's trick"" documentary",0.0,0.0,0.0,0.0,0.0,0.0,"google ""rich man's trick"" documentary","[('google', 'PROPN'), ('""', 'PUNCT'), ('rich', 'ADJ'), ('man', 'NOUN'), (""'s"", 'PART'), ('trick', 'NOUN'), ('""', 'PUNCT'), ('documentary', 'NOUN')]","{'PROPN': 1, 'PUNCT': 2, 'ADJ': 1, 'NOUN': 3, 'PART': 1}",google rich man trick documentary,PROPN ADJ NOUN PART NOUN NOUN,1.0,google rich man 's trick documentary,0,2,
936,This is great. Trump 2020,0.0,0.0,0.0,0.0,0.0,0.0,This is great. Trump 2020,"[('this', 'DET'), ('be', 'AUX'), ('great', 'ADJ'), ('.', 'PUNCT'), ('trump', 'NOUN'), ('2020', 'NUM')]","{'DET': 1, 'AUX': 1, 'ADJ': 1, 'PUNCT': 1, 'NOUN': 1, 'NUM': 1}",great trump 2020,ADJ NOUN NUM,1.0,great trump 2020,0,1,
937,Biden cheated,1.0,0.0,0.0,1.0,0.0,0.0,Biden cheated,"[('Biden', 'PROPN'), ('cheat', 'VERB')]","{'PROPN': 1, 'VERB': 1}",biden cheat,PROPN VERB,0.0,Biden cheat,0,0,
938,Biden is your president,0.0,0.0,0.0,0.0,0.0,0.0,Biden is your president,"[('Biden', 'PROPN'), ('be', 'AUX'), ('your', 'PRON'), ('president', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'PRON': 1, 'NOUN': 1}",biden president,PROPN NOUN,1.0,Biden president,0,0,
939,You are disgraceful what you did Ethiopian people,0.0,1.0,0.0,0.0,0.0,0.0,You are disgraceful what you did Ethiopian people,"[('you', 'PRON'), ('be', 'AUX'), ('disgraceful', 'ADJ'), ('what', 'PRON'), ('you', 'PRON'), ('do', 'VERB'), ('ethiopian', 'ADJ'), ('people', 'NOUN')]","{'PRON': 3, 'AUX': 1, 'ADJ': 2, 'VERB': 1, 'NOUN': 1}",disgraceful do ethiopian people,ADJ ADJ NOUN,0.0,disgraceful ethiopian people,0,0,
940,Biden voters hate america,0.0,1.0,0.0,1.0,0.0,0.0,Biden voters hate america,"[('Biden', 'PROPN'), ('voter', 'NOUN'), ('hate', 'VERB'), ('america', 'PROPN')]","{'PROPN': 2, 'NOUN': 1, 'VERB': 1}",biden voter hate america,PROPN NOUN VERB PROPN,0.0,Biden voter hate america,0,0,
941,Bye bye Trump administration lol.,0.0,0.0,0.0,0.0,0.0,0.0,Bye bye Trump administration lol.,"[('Bye', 'PROPN'), ('bye', 'INTJ'), ('Trump', 'PROPN'), ('administration', 'NOUN'), ('lol', 'VERB'), ('.', 'PUNCT')]","{'PROPN': 2, 'INTJ': 1, 'NOUN': 1, 'VERB': 1, 'PUNCT': 1}",bye bye trump administration lol,PROPN INTJ PROPN NOUN VERB,1.0,Bye bye Trump administration lol,0,1,
942,Trump = 1 term embarrassment. The nightmare is finally over. Cue YMCA & inflatable tube man dance,1.0,0.0,0.0,0.0,0.0,0.0,Trump = 1 term embarrassment. The nightmare is finally over. Cue YMCA & inflatable tube man dance,"[('trump', 'VERB'), ('=', 'NOUN'), ('1', 'NUM'), ('term', 'NOUN'), ('embarrassment', 'NOUN'), ('.', 'PUNCT'), ('the', 'DET'), ('nightmare', 'NOUN'), ('be', 'AUX'), ('finally', 'ADV'), ('over', 'ADV'), ('.', 'PUNCT'), ('Cue', 'PROPN'), ('YMCA', 'PROPN'), ('&', 'CCONJ'), ('inflatable', 'ADJ'), ('tube', 'NOUN'), ('man', 'NOUN'), ('dance', 'NOUN')]","{'VERB': 1, 'NOUN': 7, 'NUM': 1, 'PUNCT': 2, 'DET': 1, 'AUX': 1, 'ADV': 2, 'PROPN': 2, 'CCONJ': 1, 'ADJ': 1}",trump 1 term embarrassment nightmare finally over cue ymca inflatable tube man dance,VERB NOUN NUM NOUN NOUN NOUN ADV PROPN PROPN ADJ NOUN NOUN NOUN,0.0,trump 1 term embarrassment nightmare finally Cue YMCA inflatable tube man dance,1,4,
943,love biden,0.0,0.0,0.0,0.0,0.0,0.0,love biden,"[('love', 'VERB'), ('biden', 'NOUN')]","{'VERB': 1, 'NOUN': 1}",love biden,VERB NOUN,1.0,love biden,0,0,
944,Pompe crouppt,1.0,0.0,0.0,0.0,0.0,0.0,Pompe crouppt,"[('Pompe', 'PROPN'), ('crouppt', 'VERB')]","{'PROPN': 1, 'VERB': 1}",pompe crouppt,PROPN VERB,0.0,Pompe crouppt,0,0,pompe crouppt
945,Trump 2020,0.0,0.0,0.0,0.0,0.0,0.0,Trump 2020,"[('trump', 'NOUN'), ('2020', 'NUM')]","{'NOUN': 1, 'NUM': 1}",trump 2020,NOUN NUM,1.0,trump 2020,0,0,
946,Who built the cages jo? 😂,0.0,0.0,0.0,0.0,0.0,0.0,Who built the cages jo? 😂,"[('who', 'PRON'), ('build', 'VERB'), ('the', 'DET'), ('cage', 'NOUN'), ('jo', 'PROPN'), ('?', 'PUNCT'), ('😂', 'EMOJI')]","{'PRON': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PROPN': 1, 'PUNCT': 1, 'EMOJI': 1}",build cage jo 😂,VERB NOUN PROPN EMOJI,1.0,build cage jo,0,1,
947,When you can back a pr,0.0,0.0,0.0,0.0,0.0,0.0,When you can back a pr,"[('when', 'ADV'), ('you', 'PRON'), ('can', 'AUX'), ('back', 'VERB'), ('a', 'DET'), ('pr', 'NOUN')]","{'ADV': 1, 'PRON': 1, 'AUX': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",when back pr,VERB NOUN,1.0,back pr,0,0,
948,These people don’t care about your health. It’s the NWO crime syndicate.,0.0,0.0,0.0,0.0,0.0,0.0,These people do not care about your health. it is the NWO crime syndicate.,"[('these', 'DET'), ('people', 'NOUN'), ('do', 'AUX'), ('not', 'PART'), ('care', 'VERB'), ('about', 'ADP'), ('your', 'PRON'), ('health', 'NOUN'), ('.', 'PUNCT'), ('it', 'PRON'), ('be', 'AUX'), ('the', 'DET'), ('NWO', 'PROPN'), ('crime', 'NOUN'), ('syndicate', 'NOUN'), ('.', 'PUNCT')]","{'DET': 2, 'NOUN': 4, 'AUX': 2, 'PART': 1, 'VERB': 1, 'ADP': 1, 'PRON': 2, 'PUNCT': 2, 'PROPN': 1}",people n’t care health ’ nwo crime syndicate,NOUN VERB NOUN PROPN NOUN NOUN,1.0,people care health NWO crime syndicate,1,2,nwo
949,Biden will undue this relief. Sad for people of Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,Biden will undue this relief. Sad for people of Kuwait,"[('Biden', 'PROPN'), ('will', 'AUX'), ('undue', 'VERB'), ('this', 'DET'), ('relief', 'NOUN'), ('.', 'PUNCT'), ('sad', 'VERB'), ('for', 'ADP'), ('people', 'NOUN'), ('of', 'ADP'), ('Kuwait', 'PROPN')]","{'PROPN': 2, 'AUX': 1, 'VERB': 2, 'DET': 1, 'NOUN': 2, 'PUNCT': 1, 'ADP': 2}",biden undue relief sad people kuwait,PROPN VERB NOUN VERB NOUN PROPN,1.0,Biden undue relief sad people Kuwait,0,1,
950,Excellency addressed like a true imperialist,1.0,0.0,0.0,1.0,0.0,0.0,Excellency addressed like a true imperialist,"[('Excellency', 'PROPN'), ('address', 'VERB'), ('like', 'ADP'), ('a', 'DET'), ('true', 'ADJ'), ('imperialist', 'NOUN')]","{'PROPN': 1, 'VERB': 1, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1}",excellency address true imperialist,PROPN VERB ADP ADJ NOUN,0.0,Excellency address like true imperialist,0,0,
951,trump2024,0.0,0.0,0.0,0.0,0.0,0.0,trump2024,"[('trump2024', 'NOUN')]",{'NOUN': 1},trump2024,NOUN,1.0,trump2024,0,0,trump2024
952,TRUMP 2020,0.0,0.0,0.0,0.0,0.0,0.0,TRUMP 2020,"[('TRUMP', 'PROPN'), ('2020', 'NUM')]","{'PROPN': 1, 'NUM': 1}",trump 2020,PROPN NUM,1.0,TRUMP 2020,1,0,
953,Obama built the cages.,0.0,0.0,0.0,0.0,0.0,0.0,Obama built the cages.,"[('Obama', 'PROPN'), ('build', 'VERB'), ('the', 'DET'), ('cage', 'NOUN'), ('.', 'PUNCT')]","{'PROPN': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",obama build cage,PROPN VERB NOUN,1.0,Obama build cage,0,1,
